"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.492172521E1,-6.740034027E0,-2.558928680E0,6.965614929E0
1.502184321E1,-5.298831024E0,-1.245410156E0,6.145769806E0
1.512196121E1,-7.414531403E0,-3.606749725E0,5.655239868E0
1.522207821E1,-1.189681046E1,-4.963228912E0,3.988006897E0
1.532219621E1,-2.844085693E-3,-2.967279510E0,7.279811554E0
1.542231421E1,-2.291584625E0,-2.041754150E0,8.785081329E0
1.552243221E1,3.178340607E0,-2.087558899E0,8.784183197E0
1.562255008E1,-7.483388214E0,-2.914738770E0,2.298769684E0
1.572266808E1,-8.082292786E0,-4.098177795E0,5.072950745E0
1.582278608E1,-2.926713867E0,-2.530038757E0,1.002225861E1
1.592290408E1,-2.628533936E0,-3.440744934E0,8.569679260E0
1.602302108E1,1.283580780E0,-1.496288452E0,1.024604324E1
1.612313908E1,-1.689835968E0,-2.012265472E0,8.945248260E0
1.622325708E1,-4.334386597E0,-9.491761780E-1,7.115303650E0
1.632337508E1,-1.143172760E0,-2.141596527E0,1.117875366E1
1.642349308E1,-2.513572998E0,-3.338806915E0,9.070837097E0
1.652361108E1,1.880389709E0,-2.773731995E0,9.649384003E0
1.662372921E1,2.930905151E-1,-2.902314606E0,8.176147614E0
1.672384721E1,-4.966222687E0,-4.168531494E0,9.832303619E0
1.682396421E1,-1.307381287E0,-4.136647797E0,9.702673187E0
1.692408221E1,-2.750679932E0,-3.651057587E0,9.449699249E0
1.702420021E1,3.960763550E-1,-2.543361053E0,7.772886200E0
1.712431821E1,-2.853665771E0,-4.833448792E0,6.909331970E0
1.722443621E1,-4.660708008E0,-5.477858734E0,9.433233490E0
1.732455421E1,9.230255585E0,-1.876497803E0,9.047635345E0
1.742467221E1,-8.963809662E0,-8.018226013E0,7.611521759E0
1.752478921E1,-3.794758759E0,-5.900130615E0,8.837472382E0
1.762490683E1,6.350843353E0,-9.801617432E-1,7.462581482E0
1.772502483E1,-9.627679138E0,-7.745792542E0,9.311985626E0
1.782514283E1,-3.183879089E-1,-4.449497223E0,8.180189209E0
1.792526083E1,1.279239807E0,-2.344724121E0,6.445296936E0
1.802537883E1,-8.310268707E0,-7.046147461E0,7.846682739E0
1.812549683E1,-2.603685608E0,-4.524640961E0,8.265212402E0
1.822561383E1,-2.024839325E0,-3.993545380E0,7.984396362E0
1.832573183E1,-5.885760498E0,-5.283712463E0,5.534141693E0
1.842584983E1,-7.473957825E0,-6.635850677E0,3.219954071E0
1.852596783E1,-7.066804504E0,-7.385791168E0,2.205064545E0
1.862608583E1,-6.687942352E0,-7.484735413E0,1.376537476E0
1.872620383E1,-6.451583862E0,-7.153474274E0,5.101391602E-1
1.882632183E1,-5.707181854E0,-8.048313446E0,6.234535217E-1
1.892643883E1,-5.306315460E0,-9.030421143E0,1.034199371E0
