"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.435893275E1,6.708996370E-3,4.625035822E-2,5.873437505E-3
3.445904675E1,9.846230969E-4,4.071339965E-2,4.008558579E-3
3.455915975E1,-7.369537838E-3,3.948513046E-2,4.933874123E-3
3.465927375E1,-1.741708443E-2,9.430218488E-3,-9.696107358E-3
3.475938675E1,-1.831850037E-2,-1.679996215E-2,-4.285323899E-3
3.485949975E1,-7.251927629E-3,2.800974995E-2,-1.792318653E-3
3.495961375E1,-2.282593772E-2,7.008531131E-3,3.265254200E-4
3.505972675E1,-1.229845360E-2,-1.159820054E-2,2.267823322E-3
3.515984075E1,1.019612141E-2,-4.247893021E-2,1.425549760E-2
3.525995462E1,1.111571118E-2,6.259581074E-3,-4.048941191E-3
3.536006862E1,-9.878417477E-4,4.463098571E-2,-1.028550509E-2
3.546018162E1,9.876900353E-3,9.825193137E-2,-7.316646166E-3
3.556029463E1,6.271915045E-4,1.285677999E-1,-1.459823549E-2
3.566040862E1,9.551508352E-3,8.736108243E-2,1.942698378E-3
3.576052162E1,1.110326871E-2,9.146970510E-2,5.911043263E-4
3.586063562E1,1.255835057E-3,4.718105868E-2,1.823691709E-4
3.596074862E1,1.286267769E-3,-5.564370193E-3,-5.835682619E-3
3.606086262E1,2.725385362E-3,-7.515790872E-3,-1.182159036E-2
3.616097562E1,6.794502027E-3,2.857384272E-2,-1.318988507E-3
3.626108925E1,5.112726241E-3,1.464507431E-1,2.413412556E-3
3.636120225E1,9.896829724E-3,1.103270799E-1,3.509303322E-3
3.646131625E1,4.944725893E-3,9.876645356E-2,6.506225094E-3
3.656142925E1,-2.342930529E-3,4.495688155E-2,-2.480471972E-3
3.666154225E1,-9.972346015E-3,3.835293464E-4,3.418549197E-3
3.676165625E1,-9.365282953E-3,7.904574275E-3,2.927136375E-3
3.686176925E1,-9.668203071E-3,-2.964842878E-2,9.560717270E-3
3.696188325E1,-2.994064474E-3,-1.713847183E-2,2.831004933E-2
3.706199625E1,-4.688735120E-3,-7.937369496E-2,1.978009939E-2
3.716211025E1,-1.293056644E-2,-1.365168393E-1,2.221830934E-2
3.726222267E1,-1.809210330E-2,-1.305003315E-1,9.607668966E-3
3.736233667E1,-2.092658775E-3,-4.570262879E-2,-1.569870487E-2
3.746244967E1,1.606614329E-2,-4.488638788E-2,-4.861431196E-3
3.756256367E1,1.378618367E-2,-3.180886805E-2,5.231324118E-3
