"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.153448387E1,-4.475692749E0,-2.281405792E0,8.609496460E0
3.163459787E1,-4.111350403E0,-2.559527435E0,8.737180939E0
3.173471087E1,-4.253105621E0,-2.455344086E0,8.448281708E0
3.183482487E1,-4.530778198E0,-2.362537079E0,8.443641357E0
3.193493787E1,-4.496200104E0,-2.408192139E0,8.308472443E0
3.203505087E1,-4.379442902E0,-2.531535645E0,8.328381042E0
3.213516487E1,-4.328997803E0,-2.490520935E0,8.289312286E0
3.223527775E1,-4.611011353E0,-2.499951324E0,8.275690613E0
3.233539175E1,-4.772375793E0,-2.511926422E0,8.240214386E0
3.243550475E1,-4.637506256E0,-2.529889069E0,8.205187225E0
3.253561775E1,-4.467160492E0,-2.600242767E0,8.283474426E0
3.263573175E1,-4.467160492E0,-2.674039307E0,8.363857269E0
3.273584475E1,-4.437372437E0,-2.568508759E0,8.330626373E0
3.283595875E1,-4.644541626E0,-2.672692108E0,8.175698547E0
3.293607175E1,-4.889432373E0,-2.731220398E0,8.257877655E0
3.303618575E1,-4.590354309E0,-2.533331909E0,8.141719208E0
3.313629875E1,-4.575984192E0,-2.627186737E0,8.263416138E0
3.323641250E1,-4.566553802E0,-2.525099030E0,8.280630341E0
3.333652650E1,-4.578079834E0,-2.555785217E0,8.232729950E0
3.343663950E1,-4.559668121E0,-2.609673157E0,8.295000458E0
3.353675250E1,-4.496200104E0,-2.565065918E0,8.271798706E0
3.363686650E1,-4.486919403E0,-2.617007904E0,8.247698822E0
3.373697950E1,-4.432283020E0,-2.608176270E0,8.289911041E0
3.383709350E1,-4.611011353E0,-2.586321716E0,8.325986023E0
3.393720650E1,-4.588108978E0,-2.623743896E0,8.253536682E0
3.403731950E1,-4.801265717E0,-2.637066193E0,8.155041504E0
3.413743350E1,-4.889132996E0,-2.629432068E0,8.236172791E0
3.423754575E1,-4.646188202E0,-2.546654205E0,8.159532166E0
3.433765975E1,-4.661306763E0,-2.610421600E0,8.275241547E0
3.443777275E1,-4.548740845E0,-2.577190704E0,8.287665710E0
3.453788675E1,-4.556824036E0,-2.602937164E0,8.251141663E0
3.463799975E1,-4.610262909E0,-2.577639771E0,8.210576019E0
3.473811275E1,-4.787494354E0,-2.603236542E0,8.175099792E0
3.483822675E1,-4.727918243E0,-2.613265686E0,8.216114502E0
3.493833975E1,-4.705764313E0,-2.572550354E0,8.109685822E0
3.503845375E1,-4.849465485E0,-2.697690125E0,8.203390961E0
3.513856675E1,-4.809947662E0,-2.593656464E0,8.211324463E0
3.523868062E1,-4.766088867E0,-2.667303314E0,8.114176483E0
