"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.184531968E2,2.029335022E1,4.476416779E1,3.962524414E0
2.185433038E2,2.082337952E1,4.423848724E1,3.348022461E0
2.186334108E2,2.095129395E1,4.404187775E1,3.166442871E0
2.187235178E2,2.135009766E1,4.424797058E1,2.540924072E0
2.188136238E2,2.138439941E1,4.383020020E1,2.658660889E0
2.189037308E2,2.149761963E1,4.381849670E1,2.907684326E0
2.189938380E2,2.112042236E1,4.383442688E1,3.057159424E0
2.190839450E2,2.107504272E1,4.380713654E1,3.431640625E0
2.191740510E2,2.093334961E1,4.393903351E1,3.019897461E0
2.192641580E2,2.070327759E1,4.429172516E1,2.222229004E0
2.193542650E2,2.006616211E1,4.486400604E1,1.635101318E0
2.194443720E2,2.007435608E1,4.522916412E1,6.098022461E-1
2.195344780E2,2.247653198E1,4.380858612E1,-2.658630371E0
2.196245850E2,2.910639954E1,3.727422333E1,-7.449432373E0
2.197146920E2,3.751387024E1,2.204872131E1,-1.331311035E1
2.198047990E2,3.949681091E1,1.071805573E1,-1.900082397E1
2.198949050E2,4.031904602E1,1.138835907E1,-1.552276611E1
2.199850123E2,3.651318359E1,2.460070038E1,-1.207467651E1
2.200751193E2,2.370062256E1,4.114815521E1,5.408020020E0
2.201652263E2,2.491976929E1,4.053639221E1,-1.029022217E0
2.202553323E2,3.227937317E1,3.318810272E1,-2.618804932E0
2.203454393E2,4.028266907E1,1.864367676E1,-1.147094727E1
2.204355463E2,4.198054504E1,8.873832703E0,-1.699685669E1
2.205256533E2,4.219331360E1,1.089733887E1,-1.406271362E1
2.206157593E2,3.774145508E1,2.521302795E1,-7.774810791E0
2.207058663E2,2.485072327E1,3.994400787E1,4.590820312E0
2.207959733E2,2.473828125E1,3.960784149E1,3.504119873E0
2.208860803E2,3.273284912E1,3.226451111E1,1.485626221E0
2.209761859E2,4.069989014E1,2.001428986E1,-6.333862305E0
2.210662929E2,4.263401794E1,1.442440033E1,-8.813659668E0
2.211563999E2,4.043540955E1,2.079686737E1,-5.397552490E0
2.212465069E2,3.083409119E1,3.376412201E1,3.773101807E0
2.213366129E2,2.896437073E1,3.599749756E1,2.779571533E0
2.214267199E2,3.363656616E1,3.026450348E1,5.155273438E0
2.215168269E2,4.098718262E1,1.879988861E1,-3.510742188E0
2.216069329E2,4.333267212E1,9.136123657E0,-1.163711548E1
2.216970399E2,4.343882751E1,9.712005615E0,-9.023712158E0
2.217871469E2,3.944731140E1,2.189741516E1,-3.345916748E0
2.218772539E2,3.127595520E1,3.231276703E1,7.810028076E0
2.219673604E2,2.961097717E1,3.324248505E1,8.572418213E0
2.220574674E2,2.889706421E1,3.372966766E1,7.222076416E0
2.221475744E2,2.733142090E1,3.506819153E1,4.412902832E0
2.222376814E2,2.582696533E1,3.650366211E1,2.541992188E0
2.223277874E2,2.380000305E1,3.820626068E1,2.317749023E0
2.224178944E2,2.081303406E1,4.056692505E1,2.839202881E0
2.225080014E2,1.749191284E1,4.261286163E1,2.903045654E0
2.225981074E2,1.455395508E1,4.383053589E1,3.601593018E0
2.226882144E2,1.255245972E1,4.451846313E1,4.162231445E0
2.227783214E2,1.095460510E1,4.474893188E1,5.029693604E0
2.228684284E2,9.565979004E0,4.502172852E1,6.006134033E0
2.229585344E2,8.348526001E0,4.544440460E1,7.657348633E0
2.230486409E2,6.861907959E0,4.585002899E1,9.278686523E0
2.231387479E2,6.157730103E0,4.624274445E1,1.025607300E1
2.232288539E2,6.521118164E0,4.648897552E1,1.038265991E1
2.233189609E2,6.835723877E0,4.654725647E1,1.069046021E1
2.234090679E2,7.034667969E0,4.641925049E1,1.129721069E1
2.234991749E2,7.447067261E0,4.647425842E1,1.084271240E1
2.235892809E2,6.986679077E0,4.653289032E1,1.011108398E1
2.236793879E2,6.991729736E0,4.640776825E1,9.293884277E0
2.237694949E2,9.230987549E0,4.625283051E1,7.357147217E0
