"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.063166342E2,-1.279225774E0,-1.973995738E0,1.031457027E0
1.064067412E2,1.857345833E0,1.111397821E-1,-9.987807396E-1
1.064968492E2,-9.809037548E-1,1.192534955E0,-2.393553634E0
1.065869572E2,-2.092757658E0,-8.228359741E-1,3.111819173E0
1.066770652E2,3.233678071E0,-9.393052009E-1,9.278323790E-1
1.067671722E2,2.747893733E0,1.204850068E0,-3.154388072E0
1.068572802E2,-1.590574220E0,8.541220862E-1,-2.322891787E0
1.069473882E2,-2.418536448E0,-2.632765273E0,5.620320881E0
1.070374962E2,1.326568925E0,-9.940693456E-1,3.339765859E-1
1.071276028E2,1.375480299E0,1.386773027E0,-3.779896891E0
1.072177108E2,-2.521770210E0,9.799325323E-1,1.310227126E0
1.073078188E2,-1.200611129E0,-1.394870836E0,2.352525476E0
1.073979268E2,1.592522512E0,-2.311182153E-1,-8.125252864E-1
1.074880338E2,1.161369880E0,1.582527866E0,-3.276262758E0
1.075781418E2,-2.224889529E0,2.836934549E-1,2.558320570E0
1.076682498E2,-8.458570468E-1,-6.427008015E-1,1.138163450E0
1.077583578E2,1.525980613E0,-4.641274202E-1,-4.060394257E-1
1.078484648E2,1.488403482E0,8.157742918E-2,-1.889221052E0
1.079385728E2,-3.960634911E-1,-3.894888818E-2,4.628436640E-1
1.080286808E2,-1.920481728E0,1.032782006E-1,6.874045193E-1
1.081187890E2,-7.701870596E-1,2.652261937E-1,-3.256431341E-2
1.082088960E2,-6.547829032E-2,2.177555734E-1,-5.681832274E-1
1.082990040E2,2.539328814E-2,3.289468110E-1,-6.644120979E-1
1.083891120E2,2.389581621E-2,4.993855458E-1,-2.247412419E-1
1.084792200E2,4.275735515E-1,6.005324364E-2,5.737390324E-2
1.085693270E2,-1.421013737E-1,2.860802883E-1,-2.448208728E-1
1.086594350E2,-1.363833815E-1,-8.374440730E-2,-2.515986729E-1
1.087495430E2,-1.747218204E-1,-1.218331701E-1,-3.995829302E-1
