"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.577566067E1,2.898212150E-2,6.969282776E-2,-2.141827047E-1
2.586576767E1,7.380665094E-2,9.486484528E-2,-1.013937220E-1
2.595587567E1,4.220931232E-2,2.312767059E-1,-9.764382616E-3
2.604598367E1,-3.249966353E-2,1.224642694E-1,1.100248098E-1
2.613609067E1,-1.064858362E-1,2.532312274E-1,1.429713070E-1
2.622619867E1,-1.607065201E-1,3.136407435E-1,1.572737098E-1
2.631630667E1,-1.202509031E-1,4.834310412E-1,8.240658045E-2
2.640641467E1,-4.284677655E-2,5.441293120E-1,-8.814650588E-3
2.649652167E1,1.467080265E-1,1.323183179E0,-2.129689902E-1
2.658662967E1,1.779365987E-1,7.195507288E-1,-3.059970140E-1
2.667673767E1,1.220534593E-1,1.009358391E-1,-2.020552754E-1
2.676684467E1,2.007282572E-3,-4.711263627E-2,4.910195246E-3
2.685695267E1,-1.663938761E-1,-1.322392672E-1,2.430066168E-1
2.694706067E1,-2.081882805E-1,4.332982600E-1,2.553926408E-1
2.703716704E1,-7.437199354E-2,9.622666240E-2,1.610838026E-1
2.712727504E1,1.173103601E-1,2.210607827E-1,-5.512022227E-2
2.721738304E1,2.890648842E-1,2.026503906E-2,-2.558715045E-1
2.730749004E1,2.965337336E-1,-3.065830767E-1,-2.371731550E-1
2.739759804E1,1.908319294E-1,-2.529312372E-1,-5.260837078E-2
2.748770604E1,-4.206779972E-2,-5.153464675E-1,6.226431951E-2
2.757781304E1,2.004821599E-2,-5.674580932E-1,1.558747739E-1
2.766792104E1,1.595536619E-1,-4.405324757E-1,9.765540808E-2
2.775802904E1,2.805605829E-1,-7.363765687E-2,8.539155126E-2
2.784813604E1,2.790116668E-1,1.588998437E-1,-4.990136623E-2
2.793824404E1,4.117938876E-1,-5.924837291E-2,-1.048325151E-1
2.802835246E1,3.698037267E-1,-4.343246520E-1,1.198774856E-2
2.811845946E1,1.995314658E-1,2.143741250E-1,8.090099692E-2
2.820856746E1,1.371290088E-1,3.538484573E-1,2.192955762E-1
2.829867546E1,2.774987835E-3,2.102010325E-2,3.532738611E-2
2.838878346E1,1.375111192E-1,2.030390948E-1,8.163125813E-2
2.847889046E1,1.315028816E-1,5.040192008E-1,1.576777995E-1
2.856899846E1,1.571232453E-2,2.290915102E-1,-7.649774104E-2
2.865910646E1,4.256409407E-2,-1.149193719E-1,-9.377349168E-2
2.874921346E1,-4.660526291E-2,-9.415633976E-2,-1.359965205E-1
2.883932146E1,-1.519787125E-2,-1.930955052E-1,-2.800970711E-2
2.892942946E1,6.665028632E-2,1.753476411E-1,1.532975882E-1
2.901953658E1,4.162758216E-2,2.899843268E-2,9.965330362E-2
2.910964458E1,5.936294794E-2,-1.782432571E-2,-1.133876592E-1
2.919975258E1,2.199778520E-2,2.615345828E-2,-1.829570979E-1
2.928985958E1,4.589589313E-2,-5.764826760E-2,-9.694904834E-2
2.937996758E1,8.870115876E-2,3.895557225E-1,1.941677742E-2
2.947007558E1,3.045470715E-1,5.857778788E-1,4.216088057E-1
2.956018258E1,6.313076019E-1,4.521604180E-1,1.158262014E0
2.965029058E1,8.020547628E-1,3.977083266E-1,1.959190726E0
2.974039858E1,9.243809581E-1,4.191048145E-1,3.031845331E0
2.983050558E1,7.517262697E-1,-1.221522167E-1,2.323010683E0
2.992061358E1,-8.960031718E-2,-6.685709953E-1,-3.597718179E-1
3.001072104E1,-1.688961148E0,6.718862057E-1,-3.800305367E0
3.010082904E1,-1.285155654E0,1.076256871E0,-3.860978365E0
3.019093604E1,1.326461136E-1,1.501417160E0,1.348574281E0
3.028104404E1,1.011453629E0,-1.186109543E0,2.656361818E0
3.037115204E1,9.279028773E-1,-3.617233336E-1,3.414055586E0
3.046125904E1,6.133646369E-1,-1.518161654E0,1.438998222E0
3.055136704E1,-1.141944647E0,-6.691498309E-2,-1.868156195E0
3.064147504E1,-1.918344140E0,2.929263353E0,-4.272781372E0
3.073158204E1,-1.856475323E-1,-2.756898642E0,-1.501549006E0
3.082169004E1,1.081864119E0,1.109538078E0,2.841360092E0
3.091179804E1,1.315874338E0,-1.026460171E0,3.229073524E0
3.100190496E1,5.139051080E-1,-6.962376237E-1,1.348617196E0
