"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.443538860E2,1.139343262E1,3.882701111E1,1.923410034E1
3.444540000E2,1.272448730E1,3.912455750E1,1.866561890E1
3.445541140E2,1.400810242E1,3.899026489E1,1.835717773E1
3.446542280E2,1.463429260E1,3.864486694E1,1.886004639E1
3.447543430E2,1.507391357E1,3.824279785E1,1.972912598E1
3.448544570E2,1.570260620E1,3.799826050E1,1.974176025E1
3.449545710E2,1.383915710E1,3.901559448E1,1.964807129E1
3.450546850E2,1.213172913E1,4.038392639E1,1.769860840E1
3.451547990E2,1.086648560E1,4.020216370E1,1.836401367E1
3.452549140E2,1.422407532E1,3.969990540E1,1.647604370E1
3.453550282E2,1.822509766E1,3.860073853E1,1.424322510E1
3.454551422E2,2.262664795E1,3.631956482E1,1.311026001E1
3.455552562E2,2.758451843E1,3.377276611E1,1.144750977E1
3.456553702E2,3.028654480E1,3.206558228E1,1.031713867E1
3.457554842E2,3.246467590E1,3.124371338E1,8.051177979E0
3.458555992E2,3.543887329E1,2.977867126E1,2.812713623E0
3.459557132E2,3.817782593E1,2.707695007E1,-1.885894775E0
3.460558272E2,3.975105286E1,2.444746399E1,-6.038696289E0
3.461559412E2,4.031167603E1,2.267880249E1,-9.029541016E0
3.462560552E2,4.082579041E1,2.223338318E1,-8.249298096E0
3.463561689E2,4.003430176E1,2.210078430E1,-1.210742188E1
3.464562829E2,3.944145203E1,2.182194519E1,-1.453961182E1
3.465563979E2,3.914881897E1,2.194499207E1,-1.618280029E1
3.466565119E2,3.924205017E1,2.221774292E1,-1.553695679E1
3.467566259E2,3.908602905E1,2.275070190E1,-1.469528198E1
3.468567409E2,3.895390320E1,2.305792236E1,-1.421353149E1
3.469568549E2,3.889308167E1,2.314056396E1,-1.372872925E1
3.470569689E2,3.900848389E1,2.313967896E1,-1.359628296E1
3.471570839E2,3.908767700E1,2.305610657E1,-1.360580444E1
3.472571979E2,3.918542480E1,2.289901733E1,-1.350570679E1
3.473573126E2,3.929840088E1,2.287770081E1,-1.352728271E1
3.474574266E2,3.924046326E1,2.275524902E1,-1.334414673E1
3.475575416E2,3.921856689E1,2.261497498E1,-1.346841431E1
3.476576556E2,3.925131226E1,2.247639465E1,-1.328543091E1
3.477577696E2,3.926817322E1,2.260227966E1,-1.326379395E1
3.478578846E2,3.926748657E1,2.276959229E1,-1.313931274E1
3.479579986E2,3.924259949E1,2.291128540E1,-1.312557983E1
3.480581126E2,3.919770813E1,2.314607239E1,-1.310357666E1
3.481582276E2,3.909616089E1,2.313424683E1,-1.305413818E1
3.482583416E2,3.914637756E1,2.333355713E1,-1.318963623E1
3.483584547E2,3.918411255E1,2.350166321E1,-1.285684204E1
3.484585687E2,3.929200745E1,2.348594666E1,-1.268447876E1
3.485586837E2,3.932048035E1,2.354507446E1,-1.248611450E1
3.486587977E2,3.946295166E1,2.347459412E1,-1.275598145E1
3.487589117E2,3.950883484E1,2.335690308E1,-1.250769043E1
3.488590257E2,3.943997192E1,2.329762268E1,-1.231170654E1
3.489591407E2,3.953237915E1,2.345790100E1,-1.200164795E1
3.490592547E2,3.949047852E1,2.376205444E1,-1.158587646E1
3.491593687E2,3.936010742E1,2.404200745E1,-1.151119995E1
3.492594837E2,3.914956665E1,2.437103271E1,-1.145382690E1
3.493595979E2,3.912516785E1,2.442742920E1,-1.174270630E1
3.494597119E2,3.913806152E1,2.443373108E1,-1.170886230E1
3.495598259E2,3.931251526E1,2.433621216E1,-1.176010132E1
3.496599409E2,3.925032043E1,2.434223938E1,-1.188485718E1
3.497600549E2,3.900733948E1,2.424833679E1,-1.190274048E1
3.498601689E2,3.908523560E1,2.445399475E1,-1.199249268E1
3.499602829E2,3.914390564E1,2.438040161E1,-1.223602295E1
3.500603969E2,3.914575195E1,2.406455994E1,-1.223147583E1
3.501605119E2,3.943539429E1,2.374674988E1,-1.236804199E1
3.502606259E2,3.968019104E1,2.345233154E1,-1.207464600E1
3.503607395E2,3.971501160E1,2.355267334E1,-1.189801025E1
3.504608535E2,3.976905823E1,2.349472046E1,-1.174328613E1
3.505609685E2,3.953016663E1,2.377441406E1,-1.182870483E1
3.506610825E2,3.929055786E1,2.409718323E1,-1.219973755E1
3.507611965E2,3.893820190E1,2.419941711E1,-1.251412964E1
3.508613105E2,3.866110229E1,2.447251892E1,-1.268893433E1
3.509614255E2,3.855195618E1,2.458752441E1,-1.298574829E1
3.510615395E2,3.870971680E1,2.470718384E1,-1.303109741E1
3.511616535E2,3.886056519E1,2.468836975E1,-1.292385864E1
3.512617675E2,3.892018127E1,2.461949158E1,-1.288821411E1
3.513618825E2,3.888940430E1,2.454122925E1,-1.275659180E1
3.514619965E2,3.894543457E1,2.447166443E1,-1.264199829E1
3.515621105E2,3.892567444E1,2.452760315E1,-1.251708984E1
3.516622245E2,3.919805908E1,2.445808411E1,-1.296481323E1
3.517623395E2,3.909262085E1,2.448779297E1,-1.289144897E1
3.518624535E2,3.906050110E1,2.434303284E1,-1.264562988E1
3.519625675E2,3.899443054E1,2.450317383E1,-1.250323486E1
3.520626815E2,3.898403931E1,2.449685669E1,-1.255072021E1
3.521627955E2,3.889567566E1,2.449932861E1,-1.280255127E1
3.522629105E2,3.888931274E1,2.450173950E1,-1.293533325E1
3.523630254E2,3.871875000E1,2.447994995E1,-1.279595947E1
3.524631394E2,3.878244019E1,2.451925659E1,-1.264266968E1
3.525632534E2,3.884107971E1,2.449757385E1,-1.284344482E1
3.526633684E2,3.883622742E1,2.446321106E1,-1.262460327E1
3.527634824E2,3.877813721E1,2.439471436E1,-1.270727539E1
3.528635964E2,3.874575806E1,2.452256775E1,-1.285095215E1
3.529637104E2,3.877534485E1,2.447554016E1,-1.280078125E1
3.530638254E2,3.871629333E1,2.451588440E1,-1.294992065E1
3.531639394E2,3.863629150E1,2.442552185E1,-1.305297852E1
3.532640534E2,3.868388367E1,2.453514099E1,-1.290921021E1
3.533641674E2,3.876327515E1,2.455955505E1,-1.296520996E1
