"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.220183808E1,-4.662619463E0,5.261885977E-1,-1.912366670E0
1.230195008E1,1.233926225E-1,-1.213039386E0,-9.069130880E-1
1.240206108E1,8.237194884E-1,2.325945349E0,6.657962508E0
1.250217308E1,-1.362722844E-1,-9.181884201E-1,-2.179816414E0
1.260228508E1,-4.248136657E-1,-1.218540739E0,-1.697933777E0
1.270239608E1,-1.668342188E0,-8.105575521E-1,2.001254873E-1
1.280250821E1,-1.586893398E-1,1.154418418E0,1.622168334E0
1.290261921E1,5.998787177E-1,3.894429812E-1,-3.838141590E-1
1.300273121E1,1.335417516E0,-7.325885859E-1,-6.339693298E0
1.310284321E1,2.361954111E0,3.084270017E0,9.850831107E0
1.320295421E1,2.705471599E-1,1.219380983E0,1.280220093E-1
1.330306621E1,3.235217643E-1,-1.657251920E0,-3.963453269E0
1.340317821E1,-1.541419017E0,9.844229016E-1,2.985325187E0
1.350328921E1,2.717119253E0,3.332588401E-1,-6.538128501E-1
1.360340121E1,4.711411554E-1,-1.646143380E0,-5.109821532E0
1.370351221E1,-1.958865191E0,9.680170763E-1,-1.963795563E0
1.380362396E1,1.858463820E0,4.942667471E-1,-6.696956420E-1
1.390373596E1,1.162366245E0,-1.311273632E0,-5.707187117E0
1.400384696E1,-1.143721814E0,2.736102238E-2,2.056977961E0
1.410395896E1,-1.076318035E0,1.605137734E0,4.555856614E-1
1.420406996E1,-6.410986644E-1,-1.018438786E-1,-4.795269982E0
1.430418196E1,1.175023128E0,-8.014358957E-1,2.246107759E-1
1.440429396E1,1.459231138E-2,5.980415225E-2,3.353504477E0
1.450440496E1,-4.953924823E-1,4.826148543E-1,7.731852195E-1
1.460451696E1,-3.271347588E-1,5.412913710E-2,-3.007805393E0
1.470462896E1,-3.266248816E-1,7.297673044E-1,-2.749647313E-1
1.480473971E1,7.179065198E-1,-5.233056280E-1,-1.828821945E-1
1.490485171E1,-1.464932173E-1,-2.763771263E-1,2.600473148E-1
1.500496371E1,-8.062781943E-1,-5.047079739E-1,7.026628286E-1
1.510507471E1,-6.774751431E-1,1.022524821E0,1.401846564E0
1.520518671E1,1.985911779E-1,1.309857290E0,-2.381974393E-1
1.530529771E1,-2.414488274E0,1.921251807E-1,-2.506212523E0
1.540540971E1,3.413530238E0,-2.350931818E0,-1.316455581E0
1.550552171E1,5.940416762E0,-9.367879745E-1,3.207221174E-1
1.560563271E1,9.910888736E-1,-4.055918214E-1,2.366904949E0
1.570574471E1,2.209375404E0,-8.089605314E-1,-1.860658280E0
1.580585783E1,4.873316570E0,-1.801054980E0,1.260197765E-1
1.590596883E1,9.231759489E-2,-8.745320848E-1,-1.511423385E-1
1.600608083E1,-1.792670804E-1,-1.464842126E0,1.741505474E-1
1.610619283E1,7.486406547E0,-1.388408200E0,4.828326631E-1
1.620630383E1,-3.813770396E0,-7.126906572E-1,-2.276110554E-1
1.630641583E1,-3.476969312E-1,-6.543364683E-1,5.511123544E-1
1.640652783E1,5.289842100E0,-1.408926080E-1,-2.376890239E0
1.650663883E1,-5.716191829E0,2.582944657E-1,-4.200488282E0
1.660675083E1,1.927679358E0,-5.275030518E-1,6.854661673E-1
1.670686283E1,-6.316761103E0,-1.152690419E0,4.842634767E-1
1.680697296E1,-5.301238323E0,7.418587616E-1,-1.446344460E0
1.690708496E1,9.652756677E0,8.897751912E-2,2.316054053E0
1.700719696E1,-1.280499063E1,-1.518088334E0,7.932566643E-2
1.710730796E1,5.691772687E0,1.002447821E0,-2.608184456E0
1.720741996E1,2.157479611E0,2.084415874E0,-2.463078783E0
1.730753196E1,-2.064647754E0,-7.461589502E-1,-8.848246461E-1
1.740764296E1,-1.824217848E0,7.523698626E-1,5.537915486E-1
1.750775496E1,-4.083356273E-1,7.474966469E-1,3.494618840E0
1.760786696E1,-2.449834839E0,-1.085558244E0,-6.470666251E-1
1.770797796E1,-8.295930165E-1,-1.085028048E0,-2.047830577E0
1.780808996E1,-7.591557026E-1,-1.099882899E0,-2.446147585E0
