"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.514327479E1,2.392958069E1,2.049182892E1,-3.845733643E1
9.523338279E1,2.517248535E1,1.849407196E1,-3.875354004E1
9.532349079E1,2.348945618E1,1.668289948E1,-4.039630127E1
9.541359879E1,2.254937744E1,1.911685181E1,-4.000009155E1
9.550370579E1,2.512332153E1,2.048506927E1,-3.724365234E1
9.559381379E1,2.526359558E1,1.806906891E1,-3.788577271E1
9.568392179E1,2.313740540E1,1.759606171E1,-3.928466797E1
9.577402879E1,2.339735413E1,2.091471100E1,-3.749255371E1
9.586413679E1,2.410835266E1,2.061862183E1,-3.655511475E1
9.595424479E1,2.432624817E1,1.869879150E1,-3.727316284E1
9.604435296E1,2.298568726E1,1.950730896E1,-3.781851196E1
9.613445996E1,2.501254272E1,2.214839935E1,-3.484448242E1
9.622456796E1,2.514007568E1,2.018108368E1,-3.570257568E1
9.631467596E1,2.337959290E1,1.877512360E1,-3.742355347E1
9.640478296E1,2.476284790E1,2.172554779E1,-3.498828125E1
9.649489096E1,2.741368103E1,2.137771606E1,-3.275054932E1
9.658499896E1,2.708215332E1,1.972462463E1,-3.394229126E1
9.667510696E1,2.744003296E1,2.056115723E1,-3.313717651E1
9.676521396E1,2.889199829E1,2.106341553E1,-3.113864136E1
9.685532196E1,3.239498901E1,2.104088593E1,-2.695373535E1
9.694542996E1,3.791845703E1,1.980235291E1,-1.897665405E1
9.703553733E1,4.252612305E1,1.809481812E1,-7.346038818E0
9.712564533E1,4.346987915E1,1.795747375E1,2.338684082E0
9.721575333E1,4.344113159E1,1.834566498E1,4.379791260E0
9.730586133E1,4.377491760E1,1.831285095E1,1.986663818E0
9.739596833E1,4.325415039E1,1.884162140E1,3.355621338E0
9.748607633E1,4.301921082E1,1.884532928E1,4.817810059E0
9.757618433E1,4.310766602E1,1.872843933E1,2.634277344E0
9.766629233E1,4.301773071E1,1.897222137E1,-2.431640625E0
9.775639933E1,4.214880371E1,1.954694366E1,-7.256927490E0
9.784650733E1,4.062358093E1,2.017863464E1,-1.274841309E1
9.793661533E1,3.845980835E1,2.041611481E1,-1.832391357E1
9.802672233E1,3.594470215E1,2.061698151E1,-2.316149902E1
9.811683042E1,3.293589783E1,2.094719696E1,-2.681237793E1
9.820693842E1,3.013983154E1,2.128735352E1,-2.981079102E1
9.829704642E1,2.712504578E1,2.190660095E1,-3.241354370E1
9.838715342E1,2.492984009E1,2.297582245E1,-3.368566895E1
9.847726142E1,2.310571289E1,2.266294098E1,-3.517810059E1
9.856736942E1,2.432363892E1,2.123397064E1,-3.497644043E1
9.865747642E1,3.025668335E1,1.991934204E1,-3.058319092E1
9.874758442E1,3.330821228E1,1.856214905E1,-2.811740112E1
9.883769242E1,3.287937927E1,1.776222229E1,-2.914678955E1
9.892780042E1,3.037933350E1,1.927381897E1,-3.053405762E1
9.901790742E1,2.710693359E1,2.148815155E1,-3.265066528E1
9.910801508E1,2.396286011E1,2.270927429E1,-3.437194824E1
9.919812308E1,2.385163879E1,2.365557861E1,-3.370489502E1
9.928823008E1,2.397180176E1,2.518299866E1,-3.267401123E1
9.937833808E1,2.460820007E1,2.604296112E1,-3.149362183E1
9.946844608E1,2.443051147E1,2.483959198E1,-3.206726074E1
9.955855408E1,2.477394104E1,2.222843170E1,-3.371209717E1
9.964866108E1,2.605807495E1,1.949428558E1,-3.479721069E1
9.973876908E1,2.609907532E1,1.800022125E1,-3.534432983E1
9.982887708E1,2.613636780E1,1.762265778E1,-3.558370972E1
9.991898508E1,2.608523560E1,1.727216339E1,-3.579190063E1
1.000090921E2,2.575927734E1,1.808883667E1,-3.554763794E1
1.000992002E2,2.728974915E1,1.889104462E1,-3.405752563E1
1.001893082E2,3.063548279E1,1.878985596E1,-3.098654175E1
1.002794152E2,3.309101868E1,1.946351624E1,-2.783514404E1
1.003695232E2,3.818022156E1,2.022248077E1,-1.873217773E1
1.004596312E2,3.963281250E1,2.164241028E1,-1.451004028E1
1.005497392E2,4.072653198E1,2.240837860E1,-9.674499512E0
1.006398462E2,4.092678833E1,2.347006989E1,-5.781921387E0
1.007299542E2,4.084965515E1,2.454541779E1,-6.013183594E-1
1.008200622E2,4.040240479E1,2.507354736E1,2.356262207E0
1.009101702E2,3.979843140E1,2.570200348E1,4.177276611E0
1.010002772E2,3.851956177E1,2.728410339E1,6.241455078E0
1.010903852E2,3.818603516E1,2.765767670E1,5.909729004E0
1.011804932E2,3.770097351E1,2.787031555E1,8.296295166E0
1.012706002E2,3.839053345E1,2.760688782E1,6.444671631E0
1.013607082E2,3.995129395E1,2.631144714E1,1.126983643E0
1.014508162E2,4.046224976E1,2.473347473E1,-5.432250977E0
1.015409242E2,4.057923889E1,2.212901306E1,-1.187884521E1
1.016310312E2,3.950303650E1,2.225380707E1,-1.493719482E1
1.017211392E2,4.071643066E1,2.373778534E1,-5.488555908E0
1.018112472E2,3.999644470E1,2.507139587E1,-3.811553955E0
1.019013552E2,3.978181458E1,2.539808655E1,-2.977386475E0
1.019914622E2,3.974508667E1,2.532574463E1,-4.159240723E0
1.020815712E2,3.988735962E1,2.509364319E1,-3.307098389E0
1.021716792E2,3.979519653E1,2.544734955E1,-2.255249023E-2
1.022617872E2,4.007063293E1,2.518000031E1,-4.639282227E-1
1.023518942E2,3.976551819E1,2.559954834E1,8.066101074E-1
1.024420022E2,3.965899658E1,2.502508545E1,-2.051727295E0
1.025321102E2,3.923721313E1,2.468396759E1,-7.038635254E0
1.026222182E2,3.930131531E1,2.367868042E1,-1.025054932E1
1.027123252E2,3.847421265E1,2.241397095E1,-1.564178467E1
1.028024332E2,3.691502380E1,2.189255524E1,-2.008132935E1
1.028925412E2,3.638650513E1,2.143823242E1,-2.167327881E1
