"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.688502271E1,3.289179993E1,2.054412842E1,-2.795266724E1
4.698513871E1,3.340141296E1,2.137289429E1,-2.682379150E1
4.708525471E1,3.499836731E1,2.462992859E1,-2.174783325E1
4.718537071E1,3.439187622E1,2.847933960E1,-1.813674927E1
4.728548671E1,3.554315186E1,2.724221802E1,-1.695864868E1
4.738560271E1,3.855432129E1,2.163243103E1,-1.757611084E1
4.748571871E1,3.989620972E1,2.168481445E1,-1.497879028E1
4.758583429E1,3.773338318E1,2.609069824E1,-1.470526123E1
4.768595029E1,3.822509766E1,2.404051208E1,-1.552169800E1
4.778606629E1,4.084649658E1,1.911614990E1,-1.541107178E1
4.788618229E1,4.146922302E1,1.908123779E1,-1.481372070E1
4.798629829E1,3.934529114E1,2.331819153E1,-1.426562500E1
4.808641429E1,4.013873291E1,2.243208313E1,-1.224731445E1
4.818653029E1,4.248770142E1,1.886508179E1,-1.078860474E1
4.828664629E1,4.009841919E1,2.229379272E1,-1.376452637E1
4.838676329E1,3.934628296E1,2.412796021E1,-1.139468384E1
4.848687929E1,4.155224609E1,1.954383850E1,-1.168792725E1
4.858699542E1,4.287243652E1,1.629136658E1,-1.286944580E1
4.868711142E1,4.060005188E1,2.084394836E1,-1.468896484E1
4.878722742E1,4.065538025E1,2.235726929E1,-1.041497803E1
4.888734342E1,4.175405884E1,1.732022095E1,-1.488348389E1
4.898745942E1,4.198599243E1,1.886889648E1,-1.316659546E1
4.908757542E1,3.986172485E1,2.356838989E1,-1.146667480E1
4.918769142E1,4.164012146E1,2.069804382E1,-7.699981689E0
4.928780742E1,4.387446594E1,1.421174622E1,-8.701782227E0
4.938792342E1,4.341351318E1,1.235926819E1,-1.414929199E1
4.948803942E1,4.166148376E1,1.397727966E1,-1.775674438E1
4.958815554E1,4.165113831E1,1.500051880E1,-1.674826050E1
4.968827154E1,4.250987244E1,1.761033630E1,-1.062368774E1
4.978838754E1,4.161087036E1,2.010250854E1,-1.025494385E1
4.988850354E1,3.954394531E1,2.324227905E1,-1.240383911E1
4.998861954E1,3.415618896E1,2.844935608E1,-1.787585449E1
5.008873554E1,3.416761780E1,3.142813110E1,-1.283511353E1
5.018885154E1,3.589996338E1,2.775714111E1,-1.473159790E1
5.028896754E1,3.987405396E1,2.222375488E1,-1.129721069E1
5.038908354E1,4.017753601E1,2.186825562E1,-1.117294312E1
5.048920054E1,3.847821045E1,2.461526489E1,-1.266278076E1
5.058931671E1,3.535455322E1,2.939781189E1,-1.410272217E1
5.068943271E1,3.614025879E1,2.867437744E1,-1.297723389E1
5.078954871E1,4.037176514E1,2.201789856E1,-9.779479980E0
5.088966471E1,4.098611450E1,1.866111755E1,-1.274240112E1
5.098978071E1,4.039938354E1,2.073033142E1,-1.033151245E1
5.108989671E1,3.758471680E1,2.532418823E1,-1.332546997E1
5.119001271E1,3.669560242E1,2.569221497E1,-1.539242554E1
5.129012871E1,4.067965698E1,2.015515137E1,-1.078366089E1
5.139024471E1,4.127629089E1,1.714578247E1,-1.284548950E1
5.149036071E1,4.098081970E1,1.946215820E1,-1.009808350E1
5.159047671E1,3.867506409E1,2.494262695E1,-9.694274902E0
5.169059271E1,3.609657288E1,2.746484375E1,-1.343194580E1
5.179070871E1,3.540939331E1,2.555422974E1,-1.771902466E1
5.189082471E1,3.575889587E1,2.159625244E1,-2.133520508E1
5.199094171E1,3.511354065E1,1.706298828E1,-2.583157349E1
5.209105771E1,3.493318176E1,1.512315369E1,-2.712145996E1
5.219117371E1,3.453504944E1,1.475668335E1,-2.804608154E1
5.229128971E1,3.326329041E1,1.816094971E1,-2.733868408E1
5.239140571E1,3.308804321E1,2.394075012E1,-2.350192261E1
5.249152171E1,3.256228638E1,2.660794067E1,-2.177639771E1
5.259163683E1,3.373390198E1,2.415458679E1,-2.248599243E1
5.269175283E1,3.556382751E1,1.930093384E1,-2.363275146E1
5.279186883E1,3.553482056E1,1.803517151E1,-2.443548584E1
5.289198483E1,3.458129883E1,2.105709839E1,-2.374807739E1
5.299210083E1,3.407771301E1,2.636643982E1,-1.916888428E1
5.309221683E1,3.326960754E1,2.684086609E1,-2.021832275E1
5.319233283E1,3.480035400E1,2.347335815E1,-2.096017456E1
5.329244983E1,3.661322021E1,1.820040894E1,-2.245550537E1
5.339256583E1,3.750637817E1,1.783464050E1,-2.131921387E1
5.349268183E1,3.570170593E1,2.236531067E1,-2.064724731E1
5.359279883E1,3.372416687E1,2.686679077E1,-1.920874023E1
5.369291483E1,3.355496216E1,2.528811646E1,-2.167724609E1
5.379303083E1,3.463333130E1,2.110243225E1,-2.370874023E1
5.389314683E1,3.687355042E1,1.817681885E1,-2.141360474E1
5.399326283E1,4.236585999E1,1.755610657E1,-5.746765137E-1
5.409337883E1,4.237872314E1,1.660061646E1,5.665649414E0
5.419349483E1,4.310160828E1,1.415458679E1,5.626373291E0
5.429361183E1,4.389617920E1,1.073005676E1,6.259002686E0
5.439372783E1,4.438192749E1,7.903091431E0,8.179138184E0
5.449384383E1,4.464244080E1,6.982421875E0,7.821166992E0
5.459395971E1,4.511798096E1,5.400009155E0,6.275878906E0
5.469407571E1,4.525407410E1,3.269088745E0,7.116729736E0
5.479419171E1,4.560418701E1,2.031677246E0,5.203399658E0
5.489430771E1,4.548052979E1,4.532974243E0,4.517883301E0
5.499442371E1,4.431094360E1,8.061614990E0,8.499176025E0
5.509453971E1,4.417247009E1,7.647903442E0,1.019210815E1
5.519465571E1,4.466302490E1,6.062866211E0,9.011108398E0
5.529477271E1,4.478915405E1,7.463836670E0,7.093200684E0
5.539488871E1,4.505206299E1,4.758438110E0,7.031158447E0
5.549500471E1,4.486830139E1,5.999694824E0,7.474548340E0
5.559512033E1,4.485188293E1,7.594909668E0,6.454467773E0
5.569523633E1,4.513012695E1,4.874023438E0,6.571746826E0
5.579535233E1,4.486395264E1,5.416534424E0,7.192108154E0
5.589546833E1,4.427166748E1,7.898788452E0,9.289733887E0
5.599558433E1,4.421336365E1,8.808410645E0,8.537445068E0
5.609570033E1,4.406672668E1,5.984619141E0,1.095703125E1
5.619581733E1,4.342065430E1,7.277496338E0,1.276364136E1
5.629593333E1,4.356085205E1,1.016328430E1,1.084640503E1
5.639604933E1,4.353254700E1,8.292114258E0,1.202664185E1
5.649616533E1,4.369274902E1,7.300704956E0,1.206054688E1
5.659628154E1,4.351023865E1,1.064517212E1,1.013824463E1
5.669639754E1,4.314419556E1,1.037464905E1,1.142776489E1
5.679651354E1,4.319377136E1,9.089859009E0,1.153689575E1
5.689662954E1,4.300929260E1,1.098190308E1,1.047750854E1
5.699674654E1,4.321759033E1,1.280589294E1,7.582183838E0
5.709686254E1,4.350070190E1,1.410736084E1,2.902099609E0
5.719697854E1,4.371708679E1,1.342129517E1,-4.067291260E0
