"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.754343858E1,-3.096443713E-1,-1.124473095E0,9.304279089E-1
2.764355458E1,-1.239535734E-1,-5.640494347E0,1.100935578E0
2.774367158E1,-1.006172061E0,-7.108505726E0,8.547153473E-1
2.784378858E1,-9.551683664E-1,-4.694828510E0,1.129931808E0
2.794390458E1,-5.957950354E-1,-5.457361937E-1,7.267313004E-1
2.804402196E1,3.829806345E-3,1.057738900E0,-1.275966167E0
2.814413796E1,1.458027214E-1,-8.389547467E-1,1.285163045E0
2.824425496E1,1.496988535E-1,-7.956907898E-2,9.161842614E-2
2.834437196E1,2.768646479E-1,1.808305621E0,-7.010783553E-1
2.844448796E1,1.633288562E-1,5.453790426E-1,6.155503988E-1
2.854460496E1,1.128525808E-1,1.960220039E-1,-8.729239702E-1
2.864472096E1,-1.173398457E-2,-6.955102682E-1,6.038246155E-1
2.874483796E1,-4.737707227E-2,-2.917867899E-1,8.595076203E-2
2.884495496E1,1.321818978E-1,8.266500831E-1,-7.557985783E-1
2.894507096E1,-7.556466758E-2,-3.237995505E-1,8.560891151E-1
2.904518763E1,-6.779940426E-2,2.086222172E-2,-1.290498972E-1
2.914530363E1,-5.357236043E-2,-2.760175429E-2,-1.920478344E-1
2.924542062E1,3.817036152E-1,1.332684159E0,-6.910710335E-1
2.934553662E1,4.830217063E-1,2.473153830E0,-8.834295869E-1
2.944565363E1,1.024335384E0,5.520868778E0,-8.104676604E-1
2.954577063E1,1.024345636E0,5.217357159E0,-7.778825164E-1
2.964588663E1,4.702478647E-1,3.816827059E0,-1.100080460E-1
2.974600362E1,6.245831773E-2,2.051815748E0,1.696434021E-1
2.984612063E1,4.368202761E-2,2.237203360E0,-2.534199953E-1
2.994623663E1,8.532993793E-1,2.071572244E-1,-7.851015776E-2
3.004635321E1,4.256516397E-1,5.742840767E-1,-1.392693967E-1
3.014646921E1,-4.097687006E-1,2.317315638E-1,-1.329680830E-1
3.024658621E1,4.145544767E-1,3.108168021E-2,3.775326014E-1
3.034670321E1,-3.547999561E-1,-6.756038964E-2,-3.808633983E-1
3.044681921E1,-9.962167591E-2,6.824869514E-1,-9.798378497E-2
3.054693621E1,6.580637693E-1,-9.396889210E-1,2.847109437E-1
3.064705321E1,-9.083353281E-1,2.148316354E-1,-5.736315250E-1
3.074717021E1,6.980537772E-1,-5.988018513E-1,9.061860442E-1
3.084728721E1,-2.134652883E-1,-7.559196353E-1,-3.345658779E-1
3.094740321E1,-5.539715886E-1,4.954110384E-1,-3.409323990E-1
3.104752096E1,5.846105218E-1,-1.137539625E0,2.727770805E-1
3.114763796E1,-1.232682168E-2,-1.342541099E0,-5.628753901E-1
3.124775496E1,-6.862058043E-1,-1.254895806E0,-1.072579622E0
3.134787196E1,-6.592087150E-1,-5.429121256E-1,-1.118212104E0
3.144798896E1,-3.208066225E-1,-4.270955622E-1,-8.571201563E-1
3.154810496E1,-2.492617816E-1,-5.292553306E-1,-6.248812675E-1
3.164822196E1,-1.889432967E-1,3.280143440E-1,-2.182553262E-1
3.174833896E1,2.359189540E-1,4.475918412E-1,-1.314801723E-1
3.184845596E1,5.498396158E-1,6.411120892E-1,-1.774928123E-1
