"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.399221638E1,2.494457281E-1,-1.470609820E-1,-5.617303133E-2
1.409232937E1,-3.197649282E-1,3.407640338E-1,-1.147188628E-1
1.419244137E1,-5.553498316E-1,4.996153414E-1,-4.702270894E-1
1.429255438E1,-6.746456024E-1,7.220176971E-1,-6.481147385E-1
1.439266638E1,-5.631760374E-1,7.029820865E-1,-6.631865215E-1
1.449277937E1,-4.404005885E-2,4.133613092E-1,-2.724849272E-1
1.459289238E1,-4.342867398E-1,4.866696060E-1,-4.031911008E-1
1.469300438E1,-4.500397235E-1,-3.123337018E-1,-2.927898221E-1
1.479311737E1,9.631978011E-1,-9.529862237E-1,4.230447368E-1
1.489322937E1,9.825526696E-1,-8.267372364E-1,1.185489060E0
1.499334238E1,3.984555870E-1,-6.908368349E-1,8.097107291E-1
1.509345438E1,2.434418070E-1,-4.682403517E-1,2.055331385E-1
1.519356687E1,-3.138726890E-2,-4.706365407E-2,-8.579166368E-2
1.529367887E1,-1.308144933E-1,1.177980065E-1,-4.274617966E-1
1.539379188E1,-3.250952500E-1,2.144290924E-1,-8.037125822E-1
1.549390388E1,2.558665556E-1,8.940392733E-3,-9.104220021E-1
1.559401687E1,4.928647310E-1,-4.848616469E-1,-7.124610078E-1
1.569412887E1,6.057382125E-1,-1.127501053E-1,-4.091706097E-1
1.579424188E1,-1.133110287E0,-5.881223059E-1,5.420269507E-1
1.589435388E1,-3.887373977E0,-6.882476878E-1,2.598281611E0
1.599446687E1,-5.097765743E0,-2.483123038E0,1.423677143E0
1.609457887E1,-1.366045232E0,-4.532822677E0,-1.190457439E0
1.619469237E1,7.042688833E0,-3.208659297E0,-2.316859215E0
1.629480437E1,1.216508539E1,-2.363113176E0,-5.745009246E0
1.639491738E1,8.004669244E0,-1.404574728E0,-3.648458207E0
1.649502938E1,-1.138702213E1,-3.293358262E0,-4.705487155E0
1.659514237E1,-9.990572544E0,-1.045993498E0,2.510434213E0
1.669525437E1,1.663901228E0,-6.135178744E0,-2.562339361E0
1.679536738E1,1.454218203E1,-3.896231339E0,-7.566042700E0
1.689548037E1,1.345722649E1,-2.723759058E0,-6.475937515E0
1.699559237E1,-3.001094894E1,-2.332894034E0,2.722909166E0
1.709570538E1,-1.416596165E1,-3.026056892E-1,2.153153110E0
1.719581750E1,-4.578656369E-1,-7.506835549E0,-2.756068726E0
1.729593050E1,1.090752706E1,-5.621203811E0,-4.021672533E0
1.739604250E1,1.712158298E1,-1.626760883E0,-7.219677619E0
1.749615550E1,-1.168729185E0,-1.197128644E1,1.858608831E0
1.759626750E1,-1.871136958E1,-4.027057527E0,5.394278634E0
1.769638050E1,-5.102961579E0,-4.510287800E-1,-3.586518359E-1
1.779649350E1,4.048521486E0,-2.523314167E0,-1.746009584E0
1.789660550E1,1.351904325E1,6.686565187E-2,-5.125178075E0
1.799671850E1,4.295736501E0,-2.440434271E0,8.397534308E-1
1.809683050E1,-7.905206351E0,-1.010193511E1,5.605813354E-1
1.819694292E1,1.006175421E0,1.388680388E0,2.577150359E0
1.829705492E1,1.276318538E0,-1.026754112E0,7.539967042E-1
1.839716792E1,9.785970283E-1,-1.652957579E0,3.207988621E-1
1.849727992E1,3.057941759E-1,-3.948396689E-1,-1.954768047E-2
1.859739292E1,8.752393055E-1,1.305651096E0,-2.141812436E-1
1.869750592E1,3.378836954E-1,2.547682146E0,-1.318331367E0
1.879761792E1,-1.346859348E-1,1.919802282E0,-1.586373580E0
1.889773092E1,-8.160754234E-1,6.105545640E-2,-1.690120143E0
1.899784292E1,-1.205286562E-1,-2.601937875E0,-1.460388887E0
1.909795592E1,1.413940945E0,-4.308562953E0,2.039748555E0
1.919806992E1,-8.661550713E-1,3.863378173E-1,-2.023314371E0
1.929818192E1,-7.463801211E-1,5.999863064E-1,-9.835847032E-1
1.939829492E1,-3.373387349E-1,-7.322924244E-1,1.243480758E-1
1.949840692E1,1.258741223E0,1.085175397E0,-3.004369569E-1
1.959851992E1,1.775286593E0,1.080678304E0,-1.414750784E0
1.969863192E1,-4.068540013E0,-9.840051180E-1,4.121135134E0
1.979874492E1,-3.596494294E0,4.553712147E-1,2.327302050E0
1.989885792E1,1.280408081E0,7.875971442E-1,-1.734441160E0
1.999896992E1,8.548263833E0,7.383934093E-1,1.792190162E0
2.009908292E1,-5.070143496E0,-1.480152476E0,1.976802694E0
2.019919438E1,2.668098536E0,2.278016746E-2,1.666408221E0
2.029930737E1,-4.576060206E-1,1.164144384E0,-3.415156934E-1
2.039942038E1,1.668278453E0,-1.132229696E0,1.480667616E0
2.049953238E1,4.458441124E0,-1.457032000E0,-2.716378118E0
2.059964537E1,2.706317106E0,1.092344084E0,-5.746816036E-1
2.069975737E1,-3.324774767E0,3.824447411E-1,-1.169562998E-1
2.079987038E1,1.029781215E0,-7.027593076E-1,1.846737229E0
2.089998337E1,-2.908884537E-1,-2.877338809E-1,5.885017902E-1
2.100009537E1,4.516395217E-1,9.260317290E-1,5.286189929E-1
2.110020837E1,-3.777159224E0,-2.238454485E-1,-1.410819701E0
2.120031942E1,1.262754752E0,4.069270331E-1,-5.548101336E-2
2.130043242E1,-1.121157993E0,1.997403020E-1,8.770823479E-4
2.140054542E1,5.038855630E-1,-1.187651360E-1,1.291781792E0
2.150065742E1,8.500886768E-1,4.887734342E-1,3.090884972E-1
2.160077042E1,1.366330576E-1,7.107904583E-1,1.799208722E-1
2.170088242E1,6.821221447E-1,7.124680245E-1,-2.370089927E-1
2.180099542E1,4.207077509E-1,6.040547991E-1,-1.406738052E0
2.190110842E1,-5.260962117E-1,-1.926873904E-1,1.092388523E-1
2.200122042E1,8.486216104E-1,-5.510527128E-1,-4.971884546E-1
2.210133342E1,6.034537053E-1,-8.151661813E-1,3.729968101E-2
2.220144600E1,6.448543310E-1,-2.093798463E0,2.866916147E-1
2.230155900E1,4.351755166E-1,3.102368903E-1,6.422099277E-1
2.240167200E1,1.688543149E0,-7.954873770E-1,1.515449778E0
2.250178400E1,-7.293448430E-1,-9.676177114E-1,-1.484357940E0
2.260189700E1,5.008461803E-1,1.268021339E-1,-1.536145413E0
2.270201000E1,-3.836983842E-1,2.269257617E-1,-1.763443642E0
2.280212200E1,-9.062792498E-1,1.129539977E0,-3.824564356E-1
2.290223500E1,-7.977134120E-1,1.934753028E0,8.276809770E-1
2.300234700E1,-5.749140304E-1,7.367181820E-1,-3.353085816E-3
2.310246000E1,-1.470989889E-1,-9.570374671E-1,2.443487102E-1
2.320257275E1,1.327961147E0,-1.465497892E0,3.911734647E-1
2.330268475E1,-5.739960176E-1,-1.227820562E0,-1.476396224E0
2.340279775E1,1.115891406E0,-1.003650593E0,-3.998004466E-1
2.350291075E1,4.499827132E-1,-5.449543592E-1,-1.523573899E-1
2.360302275E1,1.372487694E-2,-2.458871126E-1,-3.967815292E-1
2.370313575E1,-5.102660447E-2,-1.056492466E-1,-2.192238092E-1
2.380324775E1,4.878068894E-2,1.917796102E-1,9.799348712E-3
2.390336075E1,3.148330942E-1,2.172158754E-1,2.700378674E-1
2.400347375E1,-1.551269236E-1,-4.078988403E-2,-8.705919385E-3
2.410358575E1,-1.890428209E-1,2.953984112E-2,-1.765438128E-1
2.420370029E1,-2.188808700E-1,8.123858303E-2,3.597967207E-2
2.430381329E1,-2.647873601E-1,4.060335785E-2,-1.210192376E-1
2.440392529E1,-9.273684025E-4,6.434977770E-2,-5.039188921E-2
2.450403829E1,-8.859818101E-2,-1.193007410E-2,-4.975044966E-2
2.460415029E1,-1.093671986E-1,-2.204137176E-2,-1.343000185E-1
2.470426329E1,-8.805322051E-3,-1.379270464E-2,3.315137386E-2
2.480437629E1,7.422864854E-2,-5.382128119E-2,9.822562158E-2
2.490448829E1,4.355649412E-2,1.697271287E-2,-2.300879359E-2
2.500460129E1,-2.206417590E-2,6.966957450E-4,-5.905453920E-2
2.510471429E1,-5.301728904E-2,-2.572599471E-2,-4.134156883E-2
2.520482500E1,7.692187607E-2,2.379699826E-2,-1.016538441E-2
2.530493800E1,2.195354658E-1,2.816749960E-2,1.071379477E-1
2.540505100E1,1.831119901E-1,-9.827122986E-3,1.931452274E-2
2.550516300E1,1.535057831E-1,-2.098536462E-2,1.073121947E-1
2.560527600E1,7.214119256E-2,-3.350454569E-2,2.565699756E-2
2.570538900E1,-1.497004151E-2,-2.050150752E-2,1.940106153E-3
2.580550100E1,6.820747823E-2,1.169092298E-2,-3.682810307E-2
2.590561400E1,2.884519190E-2,-1.608101249E-2,5.388618529E-2
2.600572700E1,1.198679209E-1,1.055422425E-2,-3.671115875E-2
2.610583900E1,6.625012279E-2,2.771404803E-2,2.126690805E-2
2.620595213E1,-1.108632088E-3,6.328909278E-2,-5.222674549E-2
2.630606512E1,-4.038233310E-2,-4.181636274E-3,2.904078126E-2
2.640617712E1,5.448230892E-2,4.254931122E-2,7.938179970E-3
2.650629013E1,9.000355929E-2,1.083839893E-2,-7.009642124E-3
2.660640312E1,8.983311296E-2,7.060220540E-3,-2.140665650E-3
2.670651512E1,-5.593826562E-2,6.125543118E-3,-8.768367648E-2
2.680662812E1,-1.720891115E-1,-5.074827701E-2,-5.080645680E-2
2.690674112E1,-2.284916461E-2,1.124565750E-2,-1.571673095E-2
2.700685312E1,-1.641898155E-3,-2.942260444E-2,5.595083714E-2
2.710696612E1,1.176883712E-1,1.636372536E-2,2.382857323E-2
2.720707867E1,8.746966839E-2,-8.520855010E-3,1.247164321E-1
2.730719167E1,1.952163112E-1,3.509148002E-2,4.657599628E-2
2.740730367E1,-2.476588190E-3,-1.610440135E-2,-5.640867412E-2
2.750741667E1,3.625361413E-2,2.445685655E-2,-4.657014906E-2
2.760752967E1,-5.288397253E-2,-2.136543363E-2,-5.030008793E-2
2.770764167E1,-3.577969730E-2,1.830821693E-2,-2.277782857E-2
2.780775467E1,-1.005721092E-3,-1.530801058E-2,8.178500533E-3
2.790786767E1,6.888633996E-2,1.631811708E-2,-9.266667366E-3
2.800798067E1,6.475937515E-2,7.144128084E-3,1.354565978E-2
2.810809267E1,-3.282071382E-2,-4.383365214E-2,-4.368922591E-2
2.820820604E1,9.765581042E-2,-1.138131291E-2,-5.374351323E-2
2.830831904E1,8.050885051E-2,-1.005721092E-3,6.019065320E-2
2.840843104E1,1.201319227E-1,4.850148439E-2,-6.793879867E-3
2.850854404E1,-1.496887207E-3,2.692935169E-3,-2.449690998E-2
2.860865704E1,-5.056087375E-3,-1.480193406E-2,-7.260487676E-2
2.870877004E1,-1.425679815E-1,1.240194440E-3,-5.124616742E-2
2.880888204E1,-3.438162804E-2,2.664371520E-2,-1.097288489E-2
2.890899504E1,-2.739625186E-2,-1.341906756E-2,-2.652589381E-2
2.900910804E1,5.409200728E-2,3.576829523E-2,-6.894685864E-2
2.910922004E1,8.197474748E-2,2.671300471E-2,6.561511517E-2
2.920933288E1,-2.166013330E-2,5.000509590E-2,1.081857687E-1
2.930944587E1,-2.923604903E-1,1.884236008E-2,3.981836915E-2
2.940955888E1,-2.068557787E-1,-1.075302958E-2,-1.167355675E-1
2.950967088E1,1.007408014E-1,-2.373069084E-1,-9.654279292E-2
2.960978387E1,1.260569063E-1,-3.933626622E-2,-1.303063703E-1
2.970989687E1,-1.184087482E-1,1.342848158E-1,-8.093248129E-2
2.981000887E1,-1.056436917E-1,1.225175866E-1,-2.332103491E-2
2.991012188E1,-1.925663531E-2,1.188946518E-1,-4.222040534E-2
3.001023487E1,1.948964685E-2,4.473119974E-3,1.618941987E-1
3.011034788E1,8.868501216E-2,6.011142343E-2,1.054551190E-1
