"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.957908829E1,4.053860474E1,1.466603851E1,1.627554321E1
9.967920429E1,3.973622131E1,1.370687103E1,1.844909668E1
9.977931929E1,3.903596497E1,1.571829987E1,1.847586060E1
9.987943529E1,3.931413269E1,1.610660553E1,1.796563721E1
9.997955129E1,3.848733521E1,1.458883667E1,2.053433228E1
1.000796663E2,3.694569397E1,1.601325989E1,2.241741943E1
1.001797823E2,3.544093323E1,1.686217499E1,2.417419434E1
1.002798973E2,3.600535583E1,1.796128082E1,2.235833740E1
1.003800137E2,3.571759033E1,1.797658539E1,2.284713745E1
1.004801297E2,3.520303345E1,1.833191681E1,2.328552246E1
1.005802447E2,3.547247314E1,1.922668457E1,2.215567017E1
1.006803607E2,3.720858765E1,1.897003937E1,1.909170532E1
1.007804757E2,4.016253662E1,1.931204987E1,1.202230835E1
1.008805917E2,4.232115173E1,1.913841248E1,-9.326782227E-1
1.009807067E2,3.916040039E1,1.814590454E1,-1.844195557E1
1.010808227E2,3.323995972E1,1.922380829E1,-2.829263306E1
1.011809387E2,2.785723877E1,2.209606934E1,-3.260559082E1
1.012810537E2,2.881912231E1,2.401854706E1,-2.999942017E1
1.013811693E2,3.009614563E1,2.249159241E1,-2.991278076E1
1.014812843E2,2.876107788E1,2.270548248E1,-3.115707397E1
1.015814003E2,2.984020996E1,2.509976959E1,-2.810821533E1
1.016815153E2,3.188743591E1,2.269708252E1,-2.771969604E1
1.017816313E2,3.015855408E1,2.182572174E1,-3.015933228E1
1.018817463E2,3.077703857E1,2.434393311E1,-2.726577759E1
1.019818623E2,3.200183105E1,2.184113312E1,-2.776116943E1
1.020819773E2,2.995889282E1,2.219641876E1,-2.963497925E1
1.021820933E2,3.166087341E1,2.414877319E1,-2.596585083E1
1.022822083E2,3.097970581E1,2.067721558E1,-2.943164062E1
1.023823248E2,2.967036438E1,2.280397034E1,-2.897677612E1
1.024824398E2,3.325506592E1,2.293226624E1,-2.452203369E1
1.025825558E2,3.026716614E1,1.938604736E1,-3.124600220E1
1.026826708E2,3.288215637E1,2.323980713E1,-2.407849121E1
1.027827868E2,3.371083069E1,2.043122101E1,-2.521862793E1
1.028829018E2,3.636680603E1,2.116007233E1,-1.874273682E1
1.029830178E2,4.021609497E1,2.424191284E1,-8.161926270E-1
1.030831328E2,3.909599304E1,2.491957855E1,9.378173828E0
1.031832488E2,3.441047668E1,2.626206207E1,2.011926270E1
1.032833638E2,2.739750671E1,2.876603699E1,2.685733032E1
1.033834800E2,2.137568665E1,3.110987854E1,2.971066284E1
1.034835950E2,1.729531860E1,3.170641327E1,3.180380249E1
1.035837110E2,1.456242371E1,2.903726196E1,3.599450684E1
1.036838260E2,1.418455505E1,2.833985901E1,3.663391113E1
1.037839420E2,1.553662109E1,2.857028961E1,3.565533447E1
1.038840570E2,1.371655273E1,2.737285614E1,3.743362427E1
1.039841730E2,1.215103149E1,2.710044098E1,3.818078613E1
1.040842880E2,1.392408752E1,2.736804199E1,3.720996094E1
1.041844040E2,1.319447327E1,2.645728302E1,3.816955566E1
1.042845190E2,1.170254517E1,2.629013062E1,3.885446167E1
1.043846352E2,1.381190491E1,2.589641571E1,3.821743774E1
1.044847502E2,1.277407837E1,2.453628540E1,3.954705811E1
1.045848662E2,1.155348206E1,2.429035950E1,4.030584717E1
1.046849812E2,1.480529785E1,2.551454163E1,3.796002197E1
1.047850972E2,1.430345154E1,2.468811035E1,3.883346558E1
1.048852122E2,1.204165649E1,2.395593262E1,4.050915527E1
1.049853282E2,1.505244446E1,2.546960449E1,3.796228027E1
1.050854432E2,1.686999512E1,2.436199951E1,3.807595825E1
1.051855582E2,1.574819946E1,2.395043945E1,3.884426880E1
1.052856742E2,1.563192749E1,2.490925598E1,3.829510498E1
1.053857885E2,1.598753357E1,2.289561462E1,3.925695801E1
1.054859045E2,1.418736267E1,2.371719360E1,3.963070679E1
1.055860195E2,1.665243530E1,2.523924255E1,3.745147705E1
1.056861355E2,1.805999756E1,2.325595093E1,3.829763794E1
1.057862505E2,1.696862793E1,2.396649170E1,3.831204224E1
1.058863665E2,1.877639771E1,2.623770142E1,3.560699463E1
1.059864815E2,2.157591248E1,2.784278870E1,3.235870361E1
1.060865975E2,2.624044800E1,2.819285583E1,2.817297363E1
1.061867125E2,2.962277222E1,2.860975647E1,2.457122803E1
1.062868275E2,2.987231445E1,2.946511841E1,2.346249390E1
1.063869439E2,3.018080139E1,2.995648193E1,2.273037720E1
1.064870589E2,2.932434082E1,3.063279724E1,2.315405273E1
1.065871749E2,2.851667786E1,3.075109863E1,2.432702637E1
1.066872899E2,2.738677979E1,3.164888000E1,2.488308716E1
1.067874049E2,2.658863831E1,3.217764282E1,2.536233521E1
1.068875209E2,2.528848267E1,3.275662231E1,2.574365234E1
1.069876359E2,2.455769348E1,3.309799194E1,2.645080566E1
1.070877519E2,2.479301453E1,3.327238464E1,2.650900269E1
1.071878669E2,2.506697083E1,3.368760681E1,2.641082764E1
1.072879829E2,2.337228394E1,3.550236511E1,2.631268311E1
1.073880975E2,2.213970947E1,3.700201416E1,2.663168335E1
1.074882125E2,2.150389099E1,3.792799377E1,2.679595947E1
1.075883285E2,2.013142395E1,3.815843201E1,2.768377686E1
1.076884435E2,1.805368042E1,3.828747559E1,2.816989136E1
1.077885595E2,1.745111084E1,3.802175903E1,2.871209717E1
1.078886745E2,1.778622437E1,3.820054626E1,2.815188599E1
1.079887895E2,1.791282654E1,3.778184509E1,2.804711914E1
1.080889055E2,1.864341736E1,3.774530029E1,2.769317627E1
1.081890205E2,1.862864685E1,3.804603577E1,2.643313599E1
1.082891365E2,1.802655029E1,3.733267212E1,2.594412231E1
1.083892518E2,1.788633728E1,3.751368713E1,2.448962402E1
1.084893668E2,1.864440918E1,3.726339722E1,2.340499878E1
1.085894828E2,1.881147766E1,3.687834167E1,2.331863403E1
1.086895978E2,1.926931763E1,3.669332886E1,2.384225464E1
1.087897138E2,1.899296570E1,3.662309265E1,2.456707764E1
1.088898288E2,1.894158936E1,3.648802185E1,2.599298096E1
1.089899438E2,1.838449097E1,3.613940430E1,2.750408936E1
1.090900598E2,1.916760254E1,3.613885498E1,2.862045288E1
1.091901748E2,2.020161438E1,3.507971191E1,2.939666748E1
1.092902898E2,1.928758240E1,3.541801453E1,2.972790527E1
1.093904057E2,1.809500122E1,3.623202515E1,2.940063477E1
1.094905207E2,1.668635559E1,3.693461609E1,2.968481445E1
1.095906367E2,1.647471619E1,3.771398926E1,2.843695068E1
1.096907517E2,1.670642090E1,3.762036133E1,2.721923828E1
1.097908667E2,1.649034119E1,3.738560486E1,2.615805054E1
1.098909827E2,1.640826416E1,3.734341431E1,2.550228882E1
1.099910977E2,1.657554626E1,3.751405334E1,2.494509888E1
1.100912127E2,1.771072388E1,3.726141357E1,2.447921753E1
1.101913287E2,1.851502991E1,3.736851501E1,2.370236206E1
1.102914437E2,1.913922119E1,3.767784119E1,2.290310669E1
1.103915603E2,1.908952332E1,3.891757202E1,2.129382324E1
1.104916753E2,1.722744751E1,4.090185547E1,1.907049561E1
1.105917903E2,1.657342529E1,4.240272522E1,1.521685791E1
