"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.522574025E1,-3.770509186E0,-4.402644653E0,-5.824088745E0
2.532585521E1,-8.193511505E0,-2.699935455E0,-9.266929321E0
2.542597021E1,-1.238060440E1,-5.597310333E0,1.899549866E0
2.552608521E1,-7.187154236E0,-7.720944214E0,-3.572471008E0
2.562620021E1,-4.325105896E0,-3.315754852E0,-9.016949158E0
2.572631521E1,-8.519832916E0,-3.295696564E0,-4.763095093E0
2.582643021E1,-8.568481750E0,-5.852828979E0,3.185375977E-1
2.592654521E1,-6.851851501E0,-5.384602661E0,-4.161346436E0
2.602666021E1,-5.267695770E0,-4.753814392E0,-6.005960541E0
2.612677521E1,-8.722062378E0,-5.642815704E0,-5.401667175E0
2.622689021E1,-8.369695129E0,-4.403093719E0,-2.537822571E0
2.632700508E1,-7.870183868E0,-3.850442963E0,-2.977009277E0
2.642712008E1,-7.818541260E0,-4.854405212E0,-6.191125488E-1
2.652723508E1,-7.193590851E0,-6.276448059E0,-3.926335144E-1
2.662735008E1,-7.427853699E0,-5.668861542E0,1.494492188E0
2.672746508E1,-3.788322144E0,-6.148913269E0,4.449646912E0
2.682758008E1,-6.158643036E0,-5.570965118E0,1.831142120E0
2.692769508E1,-7.692653046E0,-6.731052704E0,-7.912545776E-1
2.702781008E1,-7.408992920E0,-6.176755371E0,8.234376526E-1
2.712792508E1,-5.104984131E0,-7.254663849E0,1.863624573E-1
2.722804008E1,-4.508923645E0,-9.856403503E0,-1.827848969E0
2.732815458E1,-4.193529510E0,-9.388476563E0,-4.147874451E-1
2.742826958E1,-3.470832367E0,-9.603130188E0,3.083587646E-2
2.752838458E1,-4.131408691E0,-9.510173492E0,-2.110610962E-2
2.762849958E1,-3.628903656E0,-9.113648071E0,1.249900818E-1
2.772861458E1,-3.548221436E0,-9.436227264E0,-8.253836060E-1
2.782872958E1,-2.585124207E0,-9.207802277E0,-2.469863892E-2
2.792884458E1,-5.682932281E0,-8.684490509E0,-1.198707275E0
2.802895958E1,-4.641248474E0,-7.963439941E0,5.363346863E-1
2.812907458E1,-6.100713501E0,-7.279512177E0,-1.156644745E0
2.822918958E1,-5.924829254E0,-6.396797791E0,-4.535568237E-2
2.832930463E1,-6.395300903E0,-7.178023224E0,-8.234376526E-1
2.842941962E1,-6.651567993E0,-7.211852875E0,-7.896080017E-1
2.852953463E1,-6.569538574E0,-6.899901581E0,-8.506809998E-1
2.862964962E1,-4.661007385E0,-7.927814026E0,-1.032403107E0
2.872976462E1,-6.178102570E0,-8.388256531E0,-8.033793640E-1
2.882987963E1,-4.623285828E0,-8.128845978E0,-3.626957703E-1
2.892999462E1,-3.660637665E0,-9.739646301E0,-9.870474243E-1
2.903010963E1,-4.482129364E0,-9.380243683E0,-1.740879822E-1
2.913022462E1,-3.811523895E0,-9.189390564E0,5.745053101E-1
2.923033963E1,-3.803889771E0,-9.586963806E0,4.357438660E-1
2.933045396E1,-4.689448242E0,-9.327403564E0,-1.122515717E0
2.943056896E1,-4.882846069E0,-9.133257294E0,-5.706134033E-1
2.953068396E1,-5.718558197E0,-8.748856659E0,-1.744023285E0
2.963079896E1,-5.838159485E0,-6.737489319E0,-2.330653381E-1
