"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.325484058E1,-5.732051134E-1,3.020551682E0,-2.584879398E-1
2.334495158E1,-3.884599507E-1,2.568185091E0,-4.517128468E-1
2.343506358E1,-1.128267348E-1,6.135241985E-1,-4.228421450E-1
2.352517458E1,-2.167765498E-1,1.192476392E0,-4.149605632E-1
2.361528658E1,-1.066051200E-1,3.051593304E-1,-3.780674636E-1
2.370539758E1,-2.565835416E-1,5.429970622E-1,-3.100297153E-1
2.379550958E1,-2.982902229E-1,1.466833502E-1,-2.824984193E-1
2.388562058E1,-3.980548382E-1,1.553187333E-2,-2.987956405E-1
2.397573258E1,-4.483205974E-1,-6.499948353E-2,-2.451959401E-1
2.406584358E1,-3.874474168E-1,1.883761585E-1,-1.960631311E-1
2.415595558E1,-1.055258363E-1,2.691284716E-1,-1.494423151E-1
2.424606708E1,2.361329347E-1,2.184510082E-1,-1.877938658E-1
2.433617908E1,3.815793097E-1,3.634572029E-1,-2.229337990E-1
2.442629008E1,3.571318388E-1,2.711723447E-1,-2.207571119E-1
2.451640208E1,2.099689692E-1,2.538675070E-2,-9.072536975E-2
2.460651308E1,4.418257624E-2,5.824089982E-3,1.609291509E-2
2.469662508E1,-3.626124188E-2,2.493230626E-2,6.317015737E-2
2.478673608E1,-1.101150438E-1,-1.960874796E-1,6.325582415E-2
2.487684808E1,-1.887180954E-1,-1.499383152E-1,5.977427959E-2
2.496695908E1,-2.343900055E-1,-1.335252523E-1,7.483273745E-2
2.505707108E1,-2.517551780E-1,-2.735582590E-1,1.133470386E-1
2.514718208E1,-2.651610970E-1,-1.200551242E-1,1.185689270E-1
2.523729325E1,-2.310355455E-1,-2.074377090E-1,1.027038693E-1
2.532740425E1,-1.847901642E-1,-1.456208378E-1,1.040771008E-1
2.541751625E1,-1.158371195E-1,-2.923386358E-2,6.181089953E-2
2.550762725E1,-2.176812291E-2,2.933480591E-2,3.622007789E-3
2.559773825E1,1.073498428E-1,7.670021802E-2,-2.714302018E-2
2.568785025E1,2.128354162E-1,1.631766260E-1,-8.309479803E-2
2.577796125E1,3.079599142E-1,2.114984989E-1,-1.464491785E-1
2.586807325E1,3.269095123E-1,2.239914387E-1,-1.570722461E-1
2.595818425E1,2.020905167E-1,1.656217128E-1,-1.118894219E-1
2.604829625E1,1.484054420E-2,3.679129528E-3,1.197093166E-2
2.613840725E1,-1.358227134E-1,-1.644870639E-1,1.203897223E-1
2.622851975E1,-2.080486268E-1,-2.525508404E-1,1.808672100E-1
2.631863075E1,-1.718407720E-1,-1.665391773E-1,1.968766004E-1
2.640874275E1,-7.583514601E-2,-1.286334246E-1,1.067154035E-1
2.649885375E1,4.829985648E-2,1.797474734E-2,1.863445272E-3
2.658896575E1,1.742012203E-1,1.073027998E-1,-6.006755680E-2
2.667907675E1,2.748365700E-1,1.325779408E-1,-1.134795472E-1
2.676918775E1,2.795984745E-1,6.146598980E-2,-9.839167446E-2
2.685929975E1,2.008246332E-1,-8.522921056E-2,-9.353739023E-2
2.694941075E1,1.816983372E-1,-5.309447646E-1,-1.971010119E-1
2.703952275E1,7.796227187E-2,-2.272709161E-1,-2.632508576E-1
2.712963375E1,1.582449116E-2,-1.280432791E-1,-2.117877305E-1
2.721974646E1,-6.014932320E-2,1.138811000E-2,-1.627494991E-1
2.730985746E1,-4.845007509E-2,-6.530382484E-2,-9.624898434E-2
2.739996946E1,1.066946387E-1,-1.166387796E-1,1.073200107E-1
2.749008046E1,4.049806893E-1,5.661306530E-2,6.001476645E-1
2.758019246E1,7.199633718E-1,-1.305568069E-1,1.238953948E0
2.767030346E1,9.512332082E-1,-1.861357838E-1,1.872165322E0
2.776041446E1,1.278747678E0,-2.138502300E-1,2.627236605E0
2.785052646E1,1.729281545E0,-9.121653438E-1,2.829990625E0
2.794063746E1,1.007947922E0,-1.360997081E0,4.982252419E-1
2.803074946E1,-1.269872069E0,1.006799579E0,-1.594065547E0
2.812086046E1,-2.860658884E0,1.787553787E0,-4.301331997E0
2.821097213E1,-9.137804508E-1,-4.094336331E-1,-2.342542410E0
2.830108312E1,7.119165063E-1,1.686707258E0,2.193933487E0
2.839119513E1,1.537602544E0,-1.697864532E0,3.945642948E0
2.848130613E1,1.556529999E0,-2.100047350E0,2.496708393E0
2.857141713E1,-2.065213174E-1,-6.339383125E-1,-3.481362462E-1
2.866152913E1,-2.326119423E0,8.279414177E-1,-3.369312286E0
2.875164013E1,-2.303178787E0,3.763229847E0,-4.900472641E0
2.884175213E1,1.020475268E0,6.624658108E-1,1.751431704E0
2.893186312E1,1.787731767E0,-1.079521418E0,4.126257420E0
2.902197513E1,1.877337098E0,-2.431127548E0,2.997908354E0
2.911208613E1,-1.494961232E-1,-2.820505574E-2,3.909919262E-1
2.920219775E1,-2.311714649E0,2.209897041E-1,-2.780761719E0
2.929230875E1,-3.514282465E0,5.439779758E0,-4.881093979E0
2.938241975E1,5.348597169E-1,-1.310110211E0,6.694214344E-1
2.947253175E1,1.278164506E0,5.706955194E-1,2.885097265E0
2.956264275E1,1.547458053E0,-2.075520277E0,1.998914003E0
2.965275475E1,-1.013079137E-1,-1.002036035E-1,-5.458284616E-1
2.974286575E1,-1.671725750E0,5.649927258E-1,-3.192340612E0
2.983297775E1,-7.584770024E-2,-4.232192338E-1,-9.711405635E-1
2.992308875E1,1.534742236E0,1.868557811E0,9.833753109E-1
3.001319975E1,2.090017080E0,-2.635906935E-1,1.054862022E0
3.010331175E1,1.918614984E0,1.991005063E0,8.058129251E-2
3.019342275E1,1.847615600E0,2.125746727E0,-4.643946290E-1
3.028353500E1,1.487460017E0,1.981664896E0,-7.295953035E-1
3.037364600E1,1.232088447E0,5.362740159E-1,-8.336707950E-1
3.046375800E1,5.104526877E-1,4.855695069E-1,-1.011040568E0
3.055386900E1,-2.649729373E-3,7.371793687E-2,-1.072405696E0
3.064398000E1,-2.012369037E-1,-1.294782162E-1,-7.154514790E-1
3.073409200E1,-2.381493896E-1,-9.768628329E-2,-3.262754679E-1
3.082420300E1,-2.810519636E-1,-4.159092009E-1,-1.253313720E-1
3.091431500E1,-8.539928496E-2,-7.594010234E-1,1.380465478E-1
3.100442600E1,-1.453575939E-1,-8.797674179E-1,-7.378001511E-2
3.109453800E1,2.025927790E-2,1.885036007E-2,3.864236176E-1
3.118464900E1,-1.148614846E-2,1.408881664E0,3.271726072E-1
3.127476025E1,-3.152722120E-2,-3.345212936E-1,8.897677660E-1
3.136487225E1,-4.473606944E-1,-8.770486712E-1,5.519333482E-1
3.145498325E1,1.323884130E-1,-9.929434396E-3,-1.798821986E-1
3.154509525E1,-2.071338594E-1,2.160957605E-1,-4.003893137E-1
3.163520625E1,-3.399867937E-2,3.424683213E-1,-3.870715499E-1
3.172531825E1,-1.711463034E-1,-5.205500126E-2,2.770129032E-2
3.181542925E1,-1.344215423E-1,7.378414273E-2,2.784638107E-1
3.190554025E1,1.319006979E-1,-6.115779281E-1,2.641232014E-1
3.199565225E1,3.236814141E-1,-2.039052248E0,5.226613581E-2
3.208576325E1,3.568403125E-1,-2.887202740E0,2.311035395E-1
3.217587525E1,-4.452450946E-2,1.028524518E0,-3.478091657E-1
3.226598596E1,-1.457865238E-1,2.578107119E0,-3.143047392E-1
3.235609696E1,4.591567442E-2,9.029923677E-1,2.295954674E-1
3.244620896E1,1.868265867E-2,-5.212575197E-1,4.181307927E-2
3.253631996E1,7.796247602E-1,1.020882487E0,-1.502896845E-1
3.262643196E1,6.028172374E-2,-4.771835208E-1,-2.737140954E-1
3.271654296E1,1.706388742E-1,-2.687527239E-1,-4.919976741E-2
3.280665496E1,-3.185209334E-1,-9.784185290E-1,8.181407303E-2
3.289676596E1,-2.431738824E-1,-2.749985456E0,6.566330791E-1
3.298687696E1,-4.590840042E-1,-6.909525990E-1,4.983398020E-1
3.307698896E1,-6.149483323E-1,3.511705399E0,-3.693950772E-1
3.316709996E1,3.229037821E-1,7.393126488E-1,-1.028388664E-1
3.325721258E1,3.185567260E-1,-1.819614649E0,1.137312725E-1
3.334732358E1,5.234629512E-1,-1.609869003E0,2.524876297E-1
3.343743458E1,-9.428071789E-3,-5.410733223E-1,-1.516924892E-2
3.352754658E1,-3.798079789E-1,1.911329478E-2,2.570821159E-2
3.361765758E1,-6.263069510E-1,-4.152081311E-1,-3.355660662E-2
3.370776958E1,-4.194432199E-1,-3.471004069E-1,-2.009629458E-1
3.379788058E1,-3.201413155E-1,-7.147400379E-1,-4.907715023E-1
3.388799158E1,1.408187896E-1,-3.905749917E-1,2.088872250E-3
3.397810358E1,2.034884989E-1,-1.682614535E-2,-1.654307395E-1
3.406821458E1,-1.313350946E-1,2.827582695E-2,-1.228847429E-1
3.415832658E1,1.537149101E-1,-4.588614702E-1,2.362869121E-2
3.424843675E1,1.911891401E-1,-1.819216013E-1,1.354463398E-1
3.433854875E1,1.957890838E-1,-7.501229644E-1,2.224922329E-1
3.442865975E1,3.154840171E-1,-9.624308944E-1,2.821042538E-1
