"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.090955921E1,3.773734510E-1,1.310245253E0,-3.610608888E-1
1.099967121E1,2.186398332E0,3.127666882E0,-1.390746210E0
1.108978221E1,-1.346581313E0,-3.380997500E0,-1.179734230E-1
1.117989421E1,-2.568208212E0,-7.018382542E0,1.619706802E0
1.127000471E1,3.914763504E-1,-4.260427505E-1,3.895613873E-1
1.136011671E1,5.155133361E0,7.897614911E0,-1.232308885E0
1.145022871E1,-1.078938026E0,7.025137246E-2,-2.439980527E0
1.154033971E1,-2.986246416E0,-6.196149416E0,3.215213149E0
1.163045171E1,4.223935032E-1,-1.664936185E0,2.056559300E-1
1.172056271E1,6.246888630E0,9.681561815E0,-1.982140033E0
1.181067471E1,-1.675373465E0,-4.047185397E-1,-1.206418583E0
1.190078671E1,-5.044395282E0,-7.979196433E0,1.884226652E0
1.199089771E1,7.950476664E-1,-2.201359749E-2,-5.813769579E-2
1.208100971E1,5.242173259E0,7.073424722E0,-1.602720056E0
1.217112071E1,-1.448099209E0,-6.489052820E-1,-1.045422517E0
1.226123263E1,-4.643888784E0,-6.346432799E0,2.312923454E0
1.235134362E1,1.481623051E0,1.309010321E-1,-5.756887865E-1
1.244145563E1,5.415919179E0,6.314367253E0,-1.184535964E0
1.253156763E1,-1.825229416E0,-5.883123404E-1,-2.193940802E0
1.262167863E1,-1.450470109E0,-3.135779309E0,2.378339179E0
1.271179062E1,1.639638206E0,3.002463377E-1,-9.953130484E-3
1.280190163E1,7.515467209E-1,-9.389099291E-1,2.114722724E0
1.289201363E1,-5.407408556E-1,1.103346497E0,-4.544526172E-1
1.298212562E1,-1.710432785E0,8.186990690E-1,-7.107851958E-1
1.307223663E1,-5.879454276E-1,-3.953559780E-1,3.007380885E-1
1.316234863E1,-9.430974126E-3,-3.182408515E-1,-1.023916458E0
1.325246037E1,-5.359704047E-1,6.687887388E-1,1.896982938E-1
1.334257238E1,-2.608209014E-1,1.628566504E-1,6.776922941E-2
1.343268338E1,9.979945815E-1,3.538261288E-1,4.804651254E-1
1.352279537E1,1.232885420E-2,-4.857407758E-1,9.790618819E-1
1.361290738E1,-2.501030136E0,-5.169309935E-1,-1.424525574E0
1.370301838E1,4.050208408E-1,5.048401210E-1,-1.107999419E0
1.379313038E1,-4.402269262E-1,5.503323358E-1,1.041161651E0
1.388324137E1,-1.046359241E0,-8.717818469E-2,-8.396244997E-1
1.397335338E1,9.878520012E-1,-1.042549780E-1,1.891587712E0
1.406346438E1,-1.875137740E-1,-1.026276979E0,-3.251896533E0
1.415357637E1,-1.562411690E0,-6.864414829E-1,-2.869896180E0
1.424368808E1,3.846765064E0,1.218643942E0,8.321591840E0
1.433379908E1,-7.091093838E-2,1.470217179E0,6.259374189E-1
1.442391108E1,-4.285512060E0,-1.596242803E0,-6.667637896E0
1.451402208E1,-1.637446085E0,3.247584504E-1,-5.308885896E-1
1.460413408E1,4.746070340E0,1.666047156E-1,8.180751711E-1
1.469424508E1,-5.357142967E-1,-7.624158177E-1,-5.184457147E-1
1.478435708E1,-1.130231702E0,-4.426552749E-1,8.112725204E-1
1.487446908E1,7.637024975E-1,4.346463436E-1,2.076339262E0
1.496458008E1,9.340927005E-1,7.299725416E-1,1.023590183E0
1.505469208E1,-1.062732614E0,-3.506391039E-1,1.311329911E0
1.514480308E1,1.290554754E0,4.039958239E-2,1.142559972E0
1.523491458E1,1.550903785E-1,8.214753270E-2,-1.756509429E-1
1.532502558E1,-5.407727230E-1,-2.640342388E-1,-3.571259758E0
1.541513758E1,-2.259540129E0,-1.843393207E-2,-2.948955506E0
1.550524958E1,5.202230344E0,2.271440967E0,9.315777546E0
1.559536058E1,1.687756113E0,2.047202001E0,2.004998553E0
1.568547258E1,-3.504619918E0,-2.815843934E0,-6.920515355E0
1.577558358E1,-2.947540480E0,2.796927899E-2,-4.875275095E0
1.586569558E1,5.898967604E0,2.877629415E0,9.455676858E0
1.595580658E1,-8.380796653E-1,4.752575952E-1,8.015623417E-1
1.604591858E1,-2.219427645E0,-1.720845799E0,-4.937530400E0
1.613602958E1,1.008527756E-1,2.218228966E-1,1.598274418E0
1.622614138E1,2.956180326E0,8.454091501E-1,2.891358093E0
1.631625338E1,-3.273294711E0,-3.223583438E0,-4.986295593E0
1.640636438E1,-8.078238326E-1,-5.465877789E-1,-3.986981880E0
1.649647638E1,3.828343996E0,1.803863690E0,9.620873564E0
1.658658738E1,-1.234182333E0,8.049241984E-1,1.153718798E0
1.667669937E1,-2.147166000E0,-2.396595064E0,-5.883672457E0
1.676681038E1,-3.569438642E-1,-8.102629986E-1,-3.755499091E0
1.685692238E1,2.477279915E0,1.728292228E0,6.850794325E0
1.694703337E1,-1.479878241E0,-1.422876075E-1,-7.906312644E-1
1.703714538E1,1.014676688E0,-2.156154925E-1,-9.812288600E-1
1.712725638E1,1.039629096E0,9.525450513E-1,1.247279803E0
1.721736921E1,-1.031027842E0,-3.234013116E-1,1.046847191E0
1.730748121E1,-1.854673070E0,-4.267648816E-2,-1.012409722E0
1.739759221E1,-5.968089294E-1,7.772502038E-1,-9.392707023E-1
1.748770421E1,1.149065584E-1,5.684385315E-1,-1.387774070E0
1.757781521E1,4.225373447E-1,-3.240722796E-1,-1.224768316E0
1.766792721E1,1.328916582E0,-1.352775561E0,9.170948446E-1
1.775803821E1,-8.147001582E-1,-6.975815982E-1,-2.542519054E0
1.784815021E1,6.551062542E-1,-7.335887522E-1,-9.012038666E-1
1.793826121E1,1.224658973E0,-1.051987186E-1,1.006928542E0
1.802837321E1,-7.533698827E-2,-5.045430824E-1,-4.805311990E-1
1.811848421E1,2.662705064E-1,4.676667398E-1,2.136859113E-1
1.820859563E1,1.348402136E0,1.264390218E-1,4.208825827E-3
1.829870662E1,-4.276685688E-1,4.757721502E-1,1.324349322E0
1.838881863E1,2.491311479E-1,8.046759841E-1,7.258458692E-1
1.847892963E1,-1.923623583E-1,8.342079315E-1,2.726971811E-1
1.856904162E1,-4.512872270E-1,5.161541909E-1,2.754763627E-1
1.865915363E1,9.765193664E-1,-6.473879296E-1,-5.337888086E-1
1.874926463E1,-8.285788170E-1,-1.030432303E0,-1.187690536E0
1.883937663E1,1.183639878E0,-1.004729697E0,-7.655484635E-1
1.892948762E1,1.249517825E0,-5.417533010E-2,4.723070902E-1
1.901959963E1,-3.968098882E-1,-6.672105753E-1,2.063271904E-1
1.910971063E1,7.000730968E-1,4.501826879E-1,9.522173148E-1
1.919982262E1,1.428200111E0,-9.508829802E-2,3.127441764E-1
1.928993363E1,-2.184090144E0,6.720476845E-1,-2.541398728E-1
1.938004563E1,6.580873109E-1,2.388675302E-2,-3.610339916E-1
1.947015663E1,-2.564368345E0,3.989628330E-1,3.995045775E-1
1.956026862E1,9.504001464E-1,-1.359293452E-1,-1.097842805E0
1.965037963E1,4.226106542E-1,-1.268937890E0,7.191736114E-1
1.974049163E1,4.252143754E0,-1.087737063E-1,2.649799674E0
1.983060262E1,1.966047910E0,2.450866288E0,-4.038760729E0
1.992071463E1,-3.171988484E0,-2.747252879E-1,-3.374607663E0
2.001082563E1,4.423891096E0,-1.614577332E0,1.451889374E0
2.010093763E1,3.878383006E0,2.280432523E0,3.381256531E0
2.019104963E1,3.746404332E0,9.008363691E-1,-6.087945521E-1
2.028116071E1,-2.906249197E0,-1.729291517E0,-4.953925992E0
2.037127271E1,-3.746475960E0,-2.160900817E0,-4.328013716E0
2.046138371E1,5.341750172E0,1.245694623E0,7.287267923E-1
2.055149571E1,1.346948518E0,-2.125117904E-1,1.758853578E0
2.064160671E1,-1.532666320E0,2.151444992E-1,5.027301532E-1
2.073171871E1,-1.088412124E0,1.000417375E0,1.813845472E0
2.082182971E1,1.791642717E0,1.054112941E0,1.749785131E0
2.091194171E1,1.651982994E0,-9.017342091E-2,4.547999418E-1
2.100205271E1,2.345977289E-1,-1.767008105E-1,-1.978031194E-1
2.109216471E1,1.286245210E0,-2.351346678E-1,4.351497889E-3
2.118227571E1,2.245933074E-1,-8.677472681E-2,-1.192305744E-1
2.127238783E1,-1.195949144E0,-8.264717728E-1,-1.296621825E0
2.136249883E1,6.778808668E-1,-1.235262460E0,-2.124895710E0
2.145261083E1,1.388252957E0,8.726121515E-2,1.053668261E-3
2.154272183E1,-3.290345192E-1,-3.094346523E-3,-8.149556816E-1
2.163283383E1,-1.127158991E0,-6.030718821E-1,6.817590326E-1
2.172294483E1,-1.505798364E-1,2.298294890E-1,6.573501232E-1
2.181305683E1,-2.469742270E0,-5.056920603E-1,-1.235601452E-1
