"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.523614863E1,1.099676492E0,-3.494790748E0,1.724148014E0
1.532625463E1,5.763764191E-1,-8.516703486E-2,7.799232584E-1
1.541636163E1,-1.423118150E0,5.741769304E0,-3.647236431E0
1.550646763E1,-4.944117288E0,-4.362859029E0,2.633191243E0
1.559657354E1,9.621914953E-1,1.615293324E-2,2.638936132E0
1.568667954E1,-2.537706211E0,1.022293271E0,-2.029621178E0
1.577678654E1,-1.035951197E0,3.084371173E-1,-3.567166999E-2
1.586689254E1,2.747575060E0,-7.341033071E-1,2.327145052E-1
1.595699854E1,1.814077021E0,-2.171185192E0,5.792076409E-2
1.604710454E1,1.126485391E0,-1.571557905E0,9.187443441E-1
1.613721154E1,7.223849022E-1,-1.615935348E0,1.009975526E0
1.622731754E1,1.004044111E0,-2.798448175E-1,4.501958442E-1
1.631742354E1,3.322241753E-1,1.275066065E0,-6.102089936E-1
1.640752954E1,-8.959027809E-1,1.366622937E0,-1.172815804E0
1.649763654E1,1.799626797E-1,1.944272295E0,-8.461958930E-1
1.658774292E1,-6.173101446E-1,1.921892661E0,-1.201387054E0
1.667784892E1,-1.104109851E0,1.402089808E0,-9.253850269E-1
1.676795492E1,-1.923694481E0,1.978861499E-1,-9.416484725E-1
1.685806192E1,-4.884816581E-1,-2.051589167E0,-9.337740272E-1
1.694816792E1,4.247838449E-1,-2.507753849E-1,-1.092497573E0
1.703827392E1,6.410752755E-1,-1.439731843E0,-2.194138438E-1
1.712838092E1,5.225829121E-1,-2.316456926E0,1.165595955E0
1.721848692E1,2.796477664E-1,2.036228532E-1,3.933059442E-1
1.730859292E1,-2.595542775E0,2.204151210E0,-1.570775255E0
1.739869892E1,-1.012529882E0,4.334365547E-1,-6.615896469E-1
1.748880592E1,7.310186085E-1,-6.540946859E-1,1.531785144E0
1.757891212E1,7.354712632E-1,3.267962050E-1,-3.718282440E-1
1.766901813E1,-4.059938174E-1,-1.506324028E0,1.362547427E-1
1.775912512E1,7.420368093E-1,-1.436767890E0,5.151043233E-1
1.784923113E1,3.878616017E-1,5.468058801E-1,-2.802403817E-1
1.793933713E1,-1.213962953E0,8.029320520E-1,-6.898585957E-1
1.802944313E1,-1.444854297E0,2.003525054E-1,-1.002754800E0
1.811955013E1,1.083821182E0,-1.357723475E0,2.893015194E-1
1.820965613E1,-1.248360077E-1,-1.726292188E0,8.766707039E-1
1.829976213E1,-4.783627591E-1,-1.624620218E0,6.515780443E-1
1.838986912E1,-3.077010698E0,-4.811538105E0,8.149860871E-1
1.847997513E1,-2.410820754E0,-2.559078662E0,-2.004512649E0
1.857008042E1,-8.138569897E-1,2.725592745E0,-3.677866486E0
1.866018742E1,5.268870476E-1,3.920503716E0,-2.610390025E0
1.875029342E1,-5.419202390E-1,-4.759391613E-1,3.505785853E-1
1.884039942E1,9.466990051E-1,-8.548509416E-1,1.779348654E-1
1.893050642E1,-3.576993245E-1,-1.058221487E0,-5.543908882E-1
1.902061242E1,5.715986592E-1,-8.133391457E-1,-1.868918642E0
1.911071842E1,3.550163881E0,-1.445340200E0,-2.297041832E0
1.920082542E1,1.036910214E0,-1.763247761E0,-9.759441465E-1
1.929093142E1,1.440032098E0,-4.014268862E-1,2.691999614E-2
1.938103742E1,1.386303203E0,-1.158977638E0,4.642753547E-1
1.947114442E1,-2.613547522E-1,-1.141433944E0,1.453089808E0
1.956125113E1,6.223483980E-1,-1.704305488E-1,7.665880984E-1
1.965135813E1,-5.789953870E-1,-2.090310891E-1,-5.747795445E-1
1.974146412E1,-9.653754504E-1,-5.582148211E-1,1.431661516E-1
1.983157013E1,-5.779868884E-1,-5.509246588E-2,4.870227778E-1
1.992167712E1,-1.283054531E-1,2.219836950E-1,7.560210103E-1
2.001178313E1,-2.914414541E-1,-4.576688781E-1,-1.562767786E-1
2.010188912E1,-1.056053925E-1,-2.469846350E-1,-3.160221255E-1
2.019199613E1,-1.392667897E-1,-1.765917599E-2,-3.377468705E-2
2.028210212E1,1.137553878E-1,5.249045491E-2,-4.733379543E-2
2.037220813E1,-1.515588064E-1,5.263108045E-2,6.304584861E-2
2.046231512E1,-4.283626333E-2,-6.305286527E-2,1.328370452E-1
2.055242125E1,-1.130964066E-1,-1.360021430E-1,2.340640426E-2
