"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.576339350E2,2.399200439E1,6.091039276E1,1.263674927E1
3.577340510E2,2.801313782E1,5.932369232E1,1.262438965E1
3.578341660E2,2.960719299E1,5.884703827E1,1.246926880E1
3.579342810E2,2.881872559E1,5.919344330E1,1.105795288E1
3.580343960E2,2.850688171E1,5.895236206E1,8.044464111E0
3.581345110E2,2.892733765E1,5.901169586E1,3.523986816E0
3.582346270E2,2.933288574E1,5.833871460E1,-9.947814941E-1
3.583347417E2,3.010829163E1,5.718360138E1,-5.650573730E0
3.584348567E2,3.064952087E1,5.530098724E1,-9.558410645E0
3.585349717E2,3.047052002E1,5.489506531E1,-1.064630127E1
3.586350877E2,2.915669250E1,5.506837463E1,-1.030892944E1
3.587352027E2,2.692121887E1,5.478774261E1,-7.987762451E0
3.588353177E2,2.419001770E1,5.579251099E1,-4.775848389E0
3.589354327E2,2.393188477E1,5.592974854E1,-4.589965820E0
3.590355487E2,2.920858765E1,4.782144928E1,-9.341369629E0
3.591356637E2,3.811250305E1,3.317137146E1,-1.335229492E1
3.592357787E2,4.468411255E1,1.410538483E1,-1.352630615E1
3.593358942E2,4.468154907E1,4.707618713E0,-1.552456665E1
3.594360102E2,4.441741943E1,1.301681519E1,-1.333666992E1
3.595361252E2,3.579634094E1,3.314875793E1,7.483459473E0
3.596362402E2,2.799548340E1,4.168877411E1,7.058471680E0
3.597363552E2,3.258656311E1,3.768672180E1,4.554718018E0
3.598364712E2,4.200619507E1,2.540824890E1,-2.083892822E0
3.599365862E2,4.681538391E1,6.393257141E0,-7.841003418E0
3.600367012E2,4.534681702E1,-1.215774536E0,-1.367169189E1
3.601368162E2,4.572544861E1,9.448318481E0,-8.816528320E0
3.602369322E2,3.612805176E1,3.151862335E1,7.986816406E0
3.603370469E2,2.983815002E1,3.786431122E1,8.075408936E0
3.604371619E2,3.473121643E1,3.377278137E1,3.404174805E0
3.605372769E2,4.367381287E1,1.988153076E1,-1.805358887E0
3.606373929E2,4.694441223E1,2.684059143E0,-4.841156006E0
3.607375079E2,4.614819336E1,-1.218017578E0,-8.807647705E0
3.608376229E2,4.502670288E1,1.276884460E1,-6.473907471E0
3.609377389E2,3.611166382E1,3.001380920E1,8.210815430E0
3.610378539E2,3.277876282E1,3.357156372E1,7.522277832E0
3.611379689E2,3.084251404E1,3.538661194E1,4.760009766E0
3.612380839E2,2.831298828E1,3.792447662E1,2.255889893E0
3.613382004E2,2.611030579E1,3.942996216E1,9.012756348E-1
3.614383154E2,2.402194214E1,4.037976837E1,1.639770508E0
3.615384304E2,2.147877502E1,4.144638062E1,3.071380615E0
3.616385454E2,1.968489075E1,4.235275269E1,4.324859619E0
3.617386614E2,1.988154602E1,4.240065765E1,4.133514404E0
3.618387764E2,2.003051758E1,4.222999573E1,3.737945557E0
3.619388914E2,2.161163330E1,4.147637939E1,2.305328369E0
3.620390074E2,2.578080750E1,3.886589050E1,-2.224426270E-1
3.621391224E2,2.948521423E1,3.615219116E1,-7.059326172E-1
3.622392374E2,3.358680725E1,3.267691040E1,-1.914764404E0
3.623393523E2,3.584666443E1,3.092752075E1,-2.235626221E0
3.624394683E2,3.646383667E1,3.012095642E1,-3.789154053E0
3.625395833E2,3.728811646E1,2.886774445E1,-5.684539795E0
3.626396983E2,3.780535889E1,2.678944397E1,-1.102975464E1
3.627398133E2,3.878930664E1,2.573113251E1,-9.381683350E0
3.628399293E2,3.876367188E1,2.550011444E1,-9.833251953E0
3.629400443E2,3.949125671E1,2.491284943E1,-8.636505127E0
3.630401593E2,3.963514709E1,2.441709137E1,-9.236480713E0
3.631402743E2,3.958593750E1,2.482378387E1,-8.198608398E0
3.632403903E2,3.913690186E1,2.556443024E1,-7.216766357E0
3.633405047E2,3.824061584E1,2.627863312E1,-9.340209961E0
3.634406197E2,3.768745422E1,2.708086395E1,-9.014404297E0
3.635407357E2,3.599005127E1,2.823816681E1,-1.243780518E1
3.636408507E2,3.381488037E1,3.041580200E1,-1.356576538E1
3.637409657E2,3.324191284E1,3.245179749E1,-9.651367188E0
3.638410807E2,3.265934753E1,3.375030518E1,-7.068267822E0
3.639411967E2,3.216207886E1,3.397021484E1,-6.720428467E0
3.640413117E2,3.173609924E1,3.435508728E1,-8.398773193E0
3.641414267E2,3.102755737E1,3.511439514E1,-8.160552979E0
3.642415417E2,3.084284973E1,3.547383881E1,-7.219970703E0
3.643416584E2,3.019296265E1,3.601450348E1,-7.042175293E0
3.644417734E2,2.949002075E1,3.630906677E1,-7.996124268E0
3.645418884E2,2.918003845E1,3.613399506E1,-1.051229858E1
3.646420034E2,2.896726990E1,3.590850067E1,-1.093191528E1
3.647421194E2,2.922183228E1,3.612817383E1,-1.100091553E1
3.648422344E2,3.033677673E1,3.591488647E1,-6.863067627E0
3.649423494E2,2.985038757E1,3.680931854E1,-4.164764404E0
3.657241793E2,3.095132446E1,6.660987854E0,-3.632006836E1
3.658242943E2,3.235697937E1,7.209655762E0,-3.518359375E1
3.659244093E2,3.271401978E1,7.548156738E0,-3.488165283E1
3.660245253E2,3.373634338E1,7.609550476E0,-3.405120850E1
3.661246403E2,3.601733398E1,7.751228333E0,-3.091506958E1
3.662247553E2,3.975524902E1,1.069939423E1,-2.512792969E1
3.663248713E2,4.321343994E1,1.681956482E1,-1.345410156E1
3.664249863E2,4.185778809E1,2.453982544E1,-5.727203369E0
3.665251013E2,3.750848389E1,3.187303162E1,5.624389648E-1
3.666252163E2,3.126887512E1,3.741085052E1,6.317199707E0
3.667253320E2,2.501660156E1,4.086840057E1,1.024438477E1
3.668254470E2,2.227958679E1,4.166773987E1,1.208969116E1
3.669255620E2,2.243167114E1,4.081605530E1,1.320242310E1
3.670256780E2,2.338644409E1,3.995720673E1,1.375833130E1
3.671257930E2,2.436137390E1,3.900837708E1,1.448400879E1
3.672259080E2,2.535394287E1,3.838541412E1,1.446859741E1
3.673260240E2,2.610595703E1,3.822451019E1,1.488671875E1
3.674261390E2,2.641770935E1,3.841242218E1,1.536407471E1
3.675262540E2,2.642153931E1,3.903521729E1,1.676940918E1
3.676263700E2,2.587678528E1,4.056556702E1,1.868005371E1
3.677264851E2,2.494618225E1,4.218299103E1,2.156927490E1
3.678266001E2,2.498130798E1,4.269686890E1,2.342453003E1
3.679267161E2,2.400047302E1,4.322711182E1,2.265164185E1
3.680268311E2,2.245596313E1,4.382820129E1,1.963137817E1
3.681269461E2,2.290086365E1,4.315949249E1,1.554571533E1
3.682270621E2,2.319702148E1,4.275235748E1,1.355502319E1
3.683271771E2,2.344328308E1,4.294313812E1,1.399346924E1
3.684272921E2,2.473817444E1,4.348303223E1,1.655926514E1
3.685274081E2,2.642391968E1,4.287287140E1,1.960769653E1
3.686275231E2,2.784172058E1,4.239789581E1,2.112890625E1
3.687276385E2,2.790184021E1,4.238422394E1,1.980697632E1
3.688277545E2,2.609284973E1,4.334102631E1,1.603540039E1
3.689278695E2,2.514532471E1,4.302569580E1,1.175512695E1
3.690279855E2,2.471461487E1,4.269174194E1,9.350158691E0
3.691281005E2,2.504930115E1,4.262110901E1,9.276916504E0
3.692282155E2,2.623339844E1,4.277237701E1,1.073602295E1
3.693283315E2,2.825794983E1,4.277783203E1,1.307608032E1
3.694284465E2,2.985914612E1,4.217634583E1,1.478482056E1
3.695285615E2,3.025300598E1,4.184266663E1,1.442077637E1
3.696286775E2,2.981127930E1,4.149868774E1,1.276947021E1
3.697287923E2,3.021438599E1,4.053503418E1,9.505645752E0
3.698289073E2,3.002320862E1,3.951984406E1,8.750732422E0
3.699290233E2,3.052813721E1,3.763639832E1,8.484130859E0
3.700291383E2,3.094807434E1,3.507942200E1,1.074822998E1
3.701292533E2,3.000311279E1,3.270621490E1,1.444979858E1
