"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.288866438E1,-2.294143367E-1,4.239979792E-1,-2.449304058E0
3.298877638E1,2.390307260E0,4.896353137E-1,1.721611784E-1
3.308888838E1,-3.893941569E-1,2.462531483E-1,3.939549851E-1
3.318900038E1,-2.520945168E-1,1.289835547E0,1.622920286E0
3.328911238E1,-9.883566159E-1,5.863114232E-1,-1.256059105E0
3.338922438E1,-2.982600385E0,-1.845443825E0,-1.449355776E0
3.348933633E1,7.141859365E-1,-1.480579323E-1,5.375114384E-1
3.358944833E1,-5.985274261E-1,-2.409671484E0,-1.187341458E0
3.368956033E1,-8.429843098E-1,-3.371358950E0,-4.379354024E-1
3.378967233E1,3.262758029E-1,-2.240741331E0,8.363447964E-2
3.388978433E1,-7.771434921E-1,-1.651370645E0,6.218981624E-1
3.398989633E1,-1.956439181E0,-2.178578997E-1,-1.065273814E0
3.409000833E1,-1.564769580E0,6.551039153E-1,-4.422325212E-1
3.419012033E1,-1.057469828E0,2.415618687E0,-5.341384721E-1
3.429023233E1,2.240629649E-1,1.450381670E0,-8.318155432E-1
3.439034533E1,-2.558683097E-2,5.145549774E-1,-8.253415060E-1
3.449045658E1,2.853792071E-1,-5.860586773E-1,-3.610509485E-1
3.459056858E1,4.224323872E-1,-7.484250386E-1,1.716660655E-1
3.469068058E1,3.209302783E-2,-4.420573971E-1,-8.698879337E-1
3.479079258E1,3.900700951E-1,-1.380860907E0,1.340825021E-1
3.489090458E1,9.714897376E-1,-1.363470995E0,-7.158921540E-2
3.499101658E1,4.795234314E-1,-5.732130754E-1,1.773770410E-1
3.509112858E1,5.947001311E-1,-1.417828466E-1,4.092700124E-2
3.519124058E1,3.181206912E-2,-1.331734063E-1,1.841165417E-1
3.529135258E1,1.178026843E-1,-3.455710298E-1,1.084570795E-1
3.539146458E1,2.249523264E-1,-9.567214251E-2,1.751644546E-1
3.549157763E1,-2.186446425E-1,-2.554712838E-1,4.068726540E-2
3.559168963E1,-3.881441684E-1,-3.389116359E-1,4.653506577E-2
3.569180163E1,4.281011166E-1,2.923485035E-1,4.658242822E-2
3.579191363E1,4.474077456E-2,2.715446949E-2,-8.371224761E-2
3.589202563E1,-3.786803768E-1,-4.491948009E-2,3.828768504E-1
3.599213862E1,2.037683757E-1,6.999380261E-2,1.358015835E-1
3.609225062E1,-6.895285204E-2,-8.463113755E-2,-1.059948170E-1
3.619236262E1,1.445931646E-1,2.000010878E-2,9.815136194E-2
3.629247462E1,-3.548932457E-1,-1.589662054E-1,-3.263389528E-2
3.639258662E1,-1.440382639E-1,-4.127023280E-2,-1.857777357E-1
3.649269871E1,1.434892103E-2,-2.338827789E-2,-3.510750139E-1
3.659281071E1,-1.472887310E-1,1.604168996E-1,6.300725698E-2
3.669292271E1,-1.337831247E-1,1.669906318E-2,1.332516128E-1
3.679303471E1,1.694106482E-1,2.814732671E-2,-2.141957885E-1
3.689314671E1,7.124174461E-2,-1.445025328E-1,1.272646487E-2
3.699325871E1,6.740699440E-2,1.285048431E-1,1.318669921E-1
3.709337071E1,5.754011035E-2,8.405080140E-3,4.965864837E-2
3.719348371E1,-2.616088137E-2,1.263524830E-2,-6.362998545E-2
3.729359571E1,-6.330619588E-2,2.735532135E-2,2.724568605E-2
3.739370771E1,7.536914796E-2,1.683471859E-2,3.819108903E-2
3.749381975E1,8.173150331E-2,6.058855623E-2,-2.153237164E-2
3.759393175E1,-2.323844299E-2,8.692090720E-2,2.115423220E-1
3.769404375E1,-1.275844914E-1,-7.745455742E-2,-1.023917627E-1
3.779415575E1,5.445775062E-2,-2.848003328E-2,6.517248094E-2
3.789426775E1,1.210486199E-1,4.192132026E-2,1.764104962E-3
3.799437975E1,5.404332921E-2,3.551218718E-2,-1.003323734E-2
3.809449175E1,2.323215723E-2,-1.682287797E-2,6.295697093E-3
3.819460375E1,5.840038195E-2,5.107572109E-2,-4.379739940E-2
3.829471575E1,1.272354126E-1,-1.076984033E-2,2.051846445E-2
3.839482775E1,1.634040959E-1,-6.758971989E-2,2.470916390E-2
3.849494008E1,7.894588977E-2,5.771216467E-2,-9.293096781E-2
3.859505208E1,7.111486003E-2,-3.977802336E-2,3.854601502E-2
3.869516408E1,-3.735201359E-2,-4.648741096E-2,-4.924057245E-2
3.879527608E1,-6.219829470E-2,-1.384810701E-2,-3.803379893E-2
3.889538808E1,4.358646110E-2,8.274950355E-2,4.768404365E-3
3.899550008E1,-1.394663259E-2,1.382544905E-2,2.330232382E-2
3.909561208E1,-2.668524505E-1,-7.706191689E-3,-1.467300296E-2
3.919572408E1,1.244755268E-1,-7.539399862E-2,4.614037871E-3
3.929583608E1,-2.840972051E-2,-9.565080017E-2,1.577637255E-1
